"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"22",1,10000,10,0.0171099999997386,0.0333200000004581,0.247059999999983,0.138460000000487,0.0380500000011307,0.00917000000106782,0.0126000000015847,0.0165600000020277,0.00851000000082422,0.0129800000013711,0.017020000001794,0.0308100000003833,0.00404000000053202,4.00000000081491e-05,0.101199999999808,0.00088000000010652,0.00236999999975524,0.0022800000001007,10.27,25
"23",1,10000,100,0.0558399999996982,0.143130000000165,7.35567999999981,1.31014000000072,0.392890000000407,0.0624400000004607,0.0686800000009316,0.0729200000015044,0.0447500000003492,0.0506000000008135,0.0561400000012509,0.106340000000309,0.24597000000027,0.00213999999989028,0.920039999999972,0.00247000000017579,0.0356500000002779,0.0359699999997611,21.04,25
"24",1,10000,150,0.0714199999996345,0.159400000000314,14.68109,1.64073000000008,0.607679999999928,0.0748200000001452,0.0837000000006446,0.0871600000005856,0.0667400000005,0.0718500000003405,0.0861600000011458,0.102090000000135,0.431269999999931,0.00629999999982829,1.03808000000019,0.00395999999993364,0.0629899999999907,0.0640600000000995,13.35,25
"25",123,50,10,0.00114000000001397,0.00189000000013039,0.012820000000138,0.116950000000143,0.0028700000002209,0.000979999999872234,0.00126999999982218,0.00147999999986496,0.000309999999954016,0.000499999999919964,0.000759999999863794,0.00189000000013039,0.000170000000034634,2.00000000040745e-05,0.114859999999971,0.000760000000045693,1.00000000020373e-05,3.00000000061118e-05,9.06,28
"26",123,50,100,0.00109000000000378,0.0090200000002369,0.119659999999967,1.95211000000076,0.014820000000509,0.00275000000041473,0.00374000000039814,0.00493000000053144,0.00122000000006665,0.00235000000015134,0.00363000000015745,0.00894000000025699,0.00212000000017724,0.00154000000005908,1.93933000000023,0.00206999999998516,0.000180000000036671,0.000150000000030559,11.72,26
"27",123,50,150,0.00113000000001193,0.00972999999969034,0.181249999999709,4.23063999999969,0.021010000000133,0.00289000000026135,0.00404000000027736,0.00525000000048749,0.00143000000014581,0.00256000000033964,0.00370000000042637,0.00950999999968189,0.00281000000017229,0.00500000000003638,4.2131099999998,0.00355000000021391,0.000210000000006403,0.000140000000028522,11.79,25
"28",123,100,10,0.00116999999994732,0.00218000000008033,0.0145700000002034,0.119410000000134,0.00341999999996915,0.00091999999996915,0.00127000000000407,0.00166000000004715,0.000530000000071595,0.000879999999924621,0.00117999999984022,0.00210000000006403,0.000409999999938009,3.99999999717693e-05,0.116860000000161,0.000829999999987194,0,4.00000000081491e-05,9.03,27.25
"29",123,100,100,0.00132000000015978,0.0120199999998658,0.141980000000112,1.96743999999973,0.0178100000002087,0.00260000000020227,0.00382000000045082,0.00490000000059808,0.00168000000023312,0.00299000000035448,0.0040500000004613,0.0117499999998836,0.00219000000011874,0.0015500000000975,1.95174999999959,0.00215000000018335,0.000200000000040745,0.000169999999925494,11.58,25.25
"30",123,100,150,0.0014100000000326,0.00969000000011874,0.213200000000106,4.15288000000066,0.0224200000007477,0.00299000000042724,0.0043100000006234,0.00562000000089029,0.00155000000020664,0.00273000000044703,0.00420000000056461,0.00940000000013242,0.00350000000038563,0.00530000000020664,4.13433999999994,0.00394000000003871,0.000339999999996508,0.000279999999984284,12.06,25
"31",123,1000,10,0.00251000000014756,0.00361000000033528,0.0390000000005966,0.126320000001069,0.00544000000048982,0.00244000000027881,0.00376000000040222,0.00497000000046683,0.00174000000006345,0.00302000000021508,0.00429000000040105,0.00341000000040367,0.00100000000020373,5.00000000101863e-05,0.121670000000449,0.000769999999865831,0.000190000000002328,0.000210000000006403,9.08,26
"32",123,1000,100,0.00526999999987311,0.00849000000027445,0.587929999999797,1.91367000000027,0.0345800000002782,0.00537000000047556,0.00683000000048196,0.00825000000088039,0.00397000000029948,0.00539000000051601,0.00686000000070635,0.00578000000008615,0.0225200000002587,0.00173999999988155,1.88121000000006,0.00226000000009662,0.0024199999999837,0.00227999999995518,17.08,25
"33",123,1000,150,0.00741999999976542,0.0131000000001586,1.28040000000019,3.21865000000045,0.0610999999999694,0.00881000000012136,0.0100100000000748,0.0121100000004299,0.00643000000021857,0.00789000000007945,0.00954000000052474,0.00798000000017055,0.0364900000000489,0.00805999999996857,3.16144000000008,0.00398999999983062,0.00468000000018947,0.00457999999995081,15.55,25
"34",123,10000,10,0.02058999999972,0.0299000000004162,0.406090000000222,0.140280000000821,0.0344300000007934,0.0117400000007547,0.0157400000008784,0.0192800000016723,0.00785000000058062,0.0113500000007116,0.0151300000013725,0.0272600000004604,0.00385000000049331,5.00000000101863e-05,0.106579999999703,0.00088000000003376,0.00254000000015367,0.00238999999979569,10.65,25
"35",123,10000,100,0.0562599999999657,0.147870000000439,8.88501999999913,1.97879000000034,0.406580000000795,0.0465500000008251,0.0526600000011604,0.0598600000012812,0.0433000000002721,0.0476700000006531,0.052220000001289,0.111950000000397,0.254270000000106,0.00197000000025582,1.57432999999961,0.00242000000005646,0.0362699999999677,0.0359699999999793,19.16,25
"36",123,10000,150,0.0811200000000099,0.149109999999928,17.2674200000017,3.92064000000042,0.606340000000091,0.0781900000008318,0.0842100000017308,0.0916400000019348,0.0663399999999456,0.074330000000773,0.0756800000008661,0.0920800000000236,0.447580000000053,0.00597000000023399,3.31569,0.00374000000007072,0.0593200000001161,0.0569699999997101,22.23,25
