"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"11",0.5,10000,100,0.136360000000032,0.231109999999985,36.8548,0.757370000000046,0.403850000000039,0.10237000000026,0.118420000000342,0.134620000000496,0.0892700000001378,0.106410000000324,0.123700000000458,0.163880000000013,0.169990000000021,0.00207000000000789,0.355579999999991,0.00213000000001102,0.065850000000014,0.0657799999999861,13.01,25
"12",0.5,10000,150,0.176389999999951,0.29331000000001,61.18253,1.32153999999999,0.677709999999975,0.16185000000019,0.183550000000287,0.20509000000035,0.134550000000067,0.159000000000183,0.181550000000352,0.185060000000012,0.375539999999987,0.00595999999999094,0.648039999999992,0.00398000000000593,0.106940000000004,0.107169999999978,13,25
"13",1,50,10,0.0024199999999837,0.00391000000027816,0.00506000000000313,0.132330000000266,0.00513000000024476,0.00133000000002539,0.00181000000004133,0.00240000000001601,0.00058999999997468,0.00113999999995031,0.00160999999994601,0.00390000000027612,0.000309999999963111,3.99999999990541e-05,0.128080000000027,0.000850000000000364,0,3.00000000061118e-05,9.17,25
"14",1,50,100,0.00263999999993757,0.0125799999999981,0.0565499999999611,3.2578800000002,0.0183400000001893,0.00287000000036642,0.00424000000057276,0.00538000000077773,0.00162000000019361,0.00302000000034241,0.0042800000006082,0.0123800000000119,0.0022400000001835,0.00148999999997613,3.24156000000001,0.00204000000001542,0.000210000000015498,0.000190000000002328,12.24,25
"15",1,50,150,0.00258999999998196,0.0126300000000447,0.106319999999978,7.06240000000022,0.024270000000115,0.00341000000037639,0.00471000000055028,0.00624000000073465,0.00179000000015549,0.00341000000032182,0.00477000000052612,0.0123700000000372,0.00345000000016626,0.00483999999995831,7.04151000000004,0.00338999999995394,0.000230000000010477,0.000219999999999345,12.06,25
"16",1,100,10,0.00285000000004402,0.00435000000045875,0.00819999999999709,0.132900000000418,0.0058600000005481,0.00191000000007989,0.00273000000009233,0.00340000000011059,0.000989999999910651,0.00168999999991684,0.00249999999997272,0.00429000000045562,0.000540000000037253,3.00000000061118e-05,0.12799999999992,0.000950000000057116,3.99999999990541e-05,4.99999999919964e-05,9.23,25
"17",1,100,100,0.00293999999995322,0.0125100000000475,0.117180000000008,2.87271000000023,0.0186700000002384,0.00304000000035558,0.00463000000061584,0.00593000000074426,0.00162000000017542,0.00332000000042171,0.00462000000063199,0.0121600000000672,0.00253000000018801,0.00154999999997017,2.85606000000003,0.00209999999999127,0.000409999999974389,0.000330000000021755,12.16,25
"18",1,100,150,0.00318999999995867,0.0131000000000586,0.224349999999868,6.5473500000004,0.0259400000004098,0.00390000000046712,0.00523000000066531,0.00663000000081411,0.00192000000020016,0.00348000000035427,0.00505000000051041,0.0125900000000183,0.00444000000034976,0.00496000000000095,6.52487000000001,0.00352000000001681,0.000490000000017972,0.000430000000023938,12.9,25
"19",1,1000,10,0.00807999999999083,0.00997000000037588,0.0710500000000229,0.117710000000561,0.0118800000005831,0.00348000000037246,0.00535000000064429,0.00754000000074484,0.00239000000015949,0.00418000000037864,0.0060100000005059,0.00962000000035914,0.0010200000002078,7.99999999981082e-05,0.106650000000063,0.000809999999992215,0.000339999999932843,0.00035000000002583,9.15,25
"20",1,1000,100,0.0132900000000063,0.0273000000000411,2.29705000000004,3.24678000000002,0.0495999999999367,0.0130500000003576,0.0151100000005317,0.0174400000008882,0.00782000000016524,0.0102300000003834,0.0127100000005976,0.0217100000000755,0.0188999999999669,0.00161999999992076,3.19928000000004,0.00211999999995896,0.00527000000000953,0.00525000000001455,16.37,25
"21",1,1000,150,0.0165400000000227,0.0340400000001046,4.05974000000002,6.86204000000015,0.069860000000117,0.0133800000004521,0.0161100000005626,0.01865000000088,0.0110900000001311,0.0132900000003337,0.0156100000005154,0.0253700000000754,0.026930000000084,0.0054899999999725,6.79574000000005,0.00369000000000597,0.0085099999999693,0.00837999999997919,17.48,25
"22",1,10000,10,0.0767600000000039,0.11441000000008,1.86996000000012,0.188920000000226,0.119600000000191,0.0268000000004668,0.0393600000006427,0.0521800000008807,0.02487000000031,0.0368900000006488,0.0497100000008686,0.108770000000031,0.00450000000020737,4.99999999919964e-05,0.0699700000000212,0.000849999999963984,0.00562999999997373,0.00542999999999665,8.11,25
"23",1,10000,100,0.14300000000002,0.218360000000011,35.02652,0.761719999999987,0.409130000000105,0.0971700000003693,0.115500000000557,0.135840000000781,0.0905200000002424,0.110060000000522,0.126060000000625,0.148600000000015,0.189790000000012,0.00209999999999127,0.354829999999984,0.00215000000003784,0.0663999999999851,0.0664900000000489,13.03,25
"24",1,10000,150,0.177119999999923,0.315189999999975,61.51039,1.34512999999999,0.692859999999928,0.143900000000258,0.166590000000551,0.182200000000848,0.129990000000334,0.147520000000586,0.166650000000727,0.206289999999972,0.367750000000005,0.00870999999995547,0.657690000000021,0.00389999999999418,0.104690000000037,0.106210000000001,13,25
"25",123,50,10,0.00234999999996944,0.00324000000031447,0.0283300000000418,0.133910000000324,0.0043700000003264,0.00134000000002743,0.00175000000001091,0.00227999999996428,0.000610000000015134,0.00114000000001397,0.00170999999999367,0.00321000000030836,0.00033000000001266,1.00000000020373e-05,0.130290000000005,0.000779999999995198,6.9999999996071e-05,4.00000000081491e-05,9.07,25
"26",123,50,100,0.00247999999998683,0.0152600000000348,0.297330000000093,3.27745000000029,0.0197300000003179,0.0027700000004188,0.00409000000061496,0.00557000000082553,0.00141000000017812,0.00273000000039247,0.00417000000061307,0.0150400000000445,0.00102000000019871,0.00144000000007509,3.25979999999998,0.00203999999999723,0.000149999999994179,0.000190000000002328,12.68,25.25
"27",123,50,150,0.00236000000005333,0.0110300000000097,0.458179999999811,7.04535000000026,0.021420000000162,0.00337000000037733,0.00486000000057174,0.0061000000007607,0.00150000000020555,0.00299000000039996,0.00437000000065382,0.0108000000000175,0.00190000000018699,0.00486000000001695,7.02755000000006,0.00368999999996049,0.00023999999998523,0.000169999999980064,12.28,25.75
"28",123,100,10,0.00270999999997002,0.00345000000053005,0.0356300000000374,0.134660000000531,0.00486000000050808,0.00163000000005013,0.0025400000000991,0.00329000000004271,0.0010599999999431,0.00189000000004853,0.00259000000000015,0.00339000000052692,0.000419999999949141,4.00000000081491e-05,0.130770000000039,0.000990000000019791,4.00000000081491e-05,2.00000000040745e-05,9.05,25
"29",123,100,100,0.00285000000006221,0.0102500000000055,0.378200000000015,2.87717000000011,0.015940000000146,0.00298000000035245,0.00437000000053558,0.0057300000007308,0.00210000000021864,0.00354000000045744,0.00483000000063839,0.00988999999997759,0.00199000000015985,0.00166000000001077,2.86327999999996,0.00207000000002154,0.000349999999998545,0.00032999999997628,12.52,25
"30",123,100,150,0.00329000000006999,0.0159200000000146,0.62091999999996,6.5902500000003,0.0294800000003124,0.00386000000030435,0.00548000000050706,0.00706000000066524,0.0020900000002257,0.00368000000038592,0.00488000000055763,0.0154300000000148,0.00499000000030719,0.00517000000000735,6.56417999999999,0.00343000000004395,0.000479999999979555,0.0004599999999391,12.68,25
"31",123,1000,10,0.00839000000004489,0.00963000000039756,0.150379999999996,0.128110000000579,0.0114600000006249,0.00357000000045446,0.00539000000063425,0.00736000000080821,0.00268000000024585,0.00437000000038097,0.00642000000062581,0.00932000000037078,0.00101000000020576,2.99999999970169e-05,0.117420000000011,0.000810000000037689,0.00032999999999447,0.000290000000013606,9.28,25
"32",123,1000,100,0.0133799999999883,0.028260000000073,2.93630000000001,3.16117,0.0526199999999699,0.00911000000033709,0.0118200000004526,0.0139300000006733,0.0080300000002353,0.0105100000003949,0.012820000000529,0.0228200000000288,0.0189599999999791,0.00348999999999251,3.11067000000006,0.0021799999999439,0.00522999999993772,0.00517000000002554,16.44,25
"33",123,1000,150,0.0170199999999932,0.034429999999993,5.31041000000011,6.68720000000014,0.078670000000111,0.0179400000003534,0.0190100000004713,0.0223700000006556,0.011760000000213,0.0169700000003195,0.0202200000005178,0.0251500000000669,0.0340200000000277,0.00738000000001193,6.61206000000002,0.00359999999998763,0.00859000000001288,0.00852000000001681,18.21,25
"34",123,10000,10,0.0775899999999638,0.104459999999972,2.51604000000015,0.203970000000072,0.110370000000185,0.0274600000002556,0.0404500000005919,0.0528400000007696,0.0232200000003468,0.0357200000007651,0.0480000000009659,0.0988299999999617,0.00497000000020307,2.99999999879219e-05,0.0945599999999285,0.000870000000022628,0.00557999999999083,0.00567000000000917,10.64,25
"35",123,10000,100,0.138409999999976,0.215000000000055,43.5763500000001,2.16549000000006,0.419000000000096,0.106630000000387,0.124630000000616,0.142220000000834,0.0885700000002089,0.105750000000435,0.12084000000069,0.148970000000018,0.195830000000069,0.00185000000004038,1.75339999999998,0.00212999999993372,0.0654399999999532,0.0702200000000357,21.57,25
"36",123,10000,150,0.176629999999932,0.300400000000063,74.8868199999995,4.27607000000002,0.682740000000013,0.142480000000432,0.163780000000706,0.178070000000953,0.12529000000035,0.141910000000507,0.161680000000833,0.194130000000041,0.374559999999974,0.00580999999999221,3.59683000000001,0.00373000000000502,0.104740000000002,0.10451,22.93,25
