"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"13",1,50,10,0.00244999999989886,0.00386000000038621,0.00520999999989726,0.133250000000517,0.0050100000004386,0.00122000000010303,0.00173000000004322,0.00226000000007843,0.000630000000073778,0.00107000000009066,0.00160000000012587,0.00385000000038417,0.000260000000016589,3.00000000061118e-05,0.129100000000108,0.000830000000059954,1.00000000020373e-05,3.99999999717693e-05,9.04,25.25
"14",1,50,100,0.00255999999990308,0.0122399999998925,0.055729999999985,2.92055000000013,0.0171899999999368,0.0029400000003443,0.00401000000059867,0.00530000000078871,0.00160000000010768,0.0029300000004514,0.00420000000067375,0.0121199999999044,0.00135000000020227,0.00144999999993161,2.9054900000001,0.00200999999988198,0.000139999999992142,0.000260000000016589,12.11,25
"15",1,50,150,0.00245999999993728,0.0129999999999745,0.104130000000059,6.57418000000025,0.023620000000119,0.00377000000036787,0.00538000000062311,0.00705000000076325,0.00183000000020911,0.00316000000044369,0.00447000000069238,0.0127800000000025,0.00225000000018554,0.0049699999999757,6.55389000000008,0.0033999999999287,0.000290000000004511,0.00022000000002663,12.32,25.25
"16",1,100,10,0.00268999999985681,0.00363000000048487,0.00868000000000393,0.126530000000603,0.00490000000047075,0.00177999999992608,0.00257999999992535,0.00332999999989624,0.000989999999965221,0.00166000000001077,0.00260999999998603,0.00358000000049287,0.000460000000020955,5.99999999576539e-05,0.122390000000141,0.000780000000013388,3.99999999899592e-05,1.99999999858846e-05,9.07,25.5
"17",1,100,100,0.0030699999999888,0.0111400000000503,0.117060000000092,2.38435000000012,0.0168000000000575,0.00288000000031388,0.00421000000053027,0.00571000000085405,0.00171000000022104,0.00310000000046784,0.00454000000074302,0.0107499999999891,0.00187000000016269,0.00155000000000655,2.36988999999994,0.00223999999998341,0.000290000000022701,0.000389999999915744,11.49,25
"18",1,100,150,0.00326000000006388,0.0146499999999833,0.223970000000099,5.41354000000039,0.0271100000005208,0.00395000000038635,0.0053900000005342,0.00732000000076368,0.0020100000002094,0.00361000000055355,0.00485000000066066,0.0141400000000067,0.0042400000003181,0.00488000000019383,5.38971999999993,0.00344999999993888,0.000559999999950378,0.000400000000063301,12.08,25
"19",1,1000,10,0.00798000000002503,0.00979000000046653,0.0720100000000275,0.129640000000818,0.0117600000007042,0.00367000000045664,0.00547000000065964,0.00749000000088927,0.0028900000001704,0.00483000000045649,0.00659000000066953,0.00947000000049229,0.00102000000018961,0.000100000000002183,0.118730000000105,0.000859999999993306,0.000320000000028813,0.000310000000026776,9.33,25
"20",1,1000,100,0.013369999999868,0.0254000000001906,2.18874999999989,2.68676999999992,0.0457999999998538,0.0115900000002875,0.0137700000005498,0.0159000000007836,0.00884000000005472,0.012190000000428,0.0145500000004358,0.0198500000000058,0.0169999999999163,0.00158999999994194,2.64301999999998,0.00213999999999942,0.00531000000008135,0.00521999999999025,14.65,25
"21",1,1000,150,0.0165199999999641,0.037880000000132,3.88130999999996,5.84877000000011,0.0840900000003239,0.0141200000002755,0.016830000000391,0.0199700000004123,0.012030000000268,0.0155200000004152,0.0190200000007462,0.0292200000000776,0.0375100000001294,0.00524999999995998,5.76840999999999,0.00375000000010914,0.008379999999961,0.00836000000004788,17.4,25
"22",1,10000,10,0.0770299999999042,0.102750000000196,1.85291999999992,0.208490000000675,0.108700000000845,0.0261300000011943,0.0393900000023677,0.052660000003234,0.0235500000007778,0.0368600000019251,0.0521800000032272,0.0969600000000719,0.00532000000055632,0.00011000000000422,0.100690000000068,0.000830000000078144,0.00540999999997439,0.00548000000013417,9.39,25
