"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"11",0.5,10000,100,0.139800000000214,0.316070000000254,37.53697,2.16431000000008,0.492840000000397,0.0948400000016045,0.110210000002771,0.127410000003947,0.0869300000010844,0.105340000001815,0.117090000002499,0.247000000000153,0.177080000000096,0.00184999999990396,1.66877999999993,0.00218000000015309,0.0695999999999913,0.0647300000000905,19.81,25
"12",0.5,10000,150,0.18023000000012,0.358409999999749,62.8913500000001,4.21478000000003,0.771580000000395,0.156750000000902,0.180880000001707,0.201150000002708,0.127740000000922,0.151760000001304,0.168150000002279,0.253219999999819,0.404190000000199,0.00635000000031141,3.44604999999978,0.00384999999987485,0.104969999999921,0.10397000000019,21.25,25
"13",1,50,10,0.00242000000009284,0.00768000000043685,0.00546999999987747,0.138000000000393,0.00881000000048516,0.00117999999991298,0.00171999999991385,0.00220000000001164,0.000600000000013097,0.00114000000001397,0.00163000000004104,0.00766000000043277,0.000310000000026776,5.00000000101863e-05,0.129969999999921,0.000760000000045693,1.00000000020373e-05,2.9999999969732e-05,9.06,26
"14",1,50,100,0.00241999999983818,0.0132000000003973,0.0561500000001615,2.6714500000008,0.0184000000002925,0.0030100000004677,0.00435000000048603,0.00563000000078318,0.00161000000018248,0.00284000000036031,0.00427000000061525,0.0130900000003749,0.00145000000014988,0.00161999999992986,2.6550500000003,0.00201999999982945,0.000240000000048894,0.00022000000000844,12.44,25.25
"15",1,50,150,0.00261999999998807,0.0155000000001019,0.104000000000269,6.05163000000037,0.0256899999999587,0.00299000000039086,0.00429000000058295,0.0056500000008964,0.00164000000018859,0.00293000000034226,0.00425000000068394,0.0152900000000955,0.00166000000022905,0.00494999999984429,6.02946000000025,0.00353999999977532,0.000269999999945867,0.000250000000014552,12.58,25
"16",1,100,10,0.00263999999999214,0.00370000000057189,0.00831000000005588,0.119860000000444,0.00510000000056607,0.00179000000007363,0.00262000000002445,0.00342000000000553,0.000840000000134751,0.00168000000005122,0.00253000000007887,0.00363000000055763,0.000499999999956344,4.00000000081491e-05,0.115669999999918,0.000870000000031723,2.00000000040745e-05,6.00000000122236e-05,9.07,27
"17",1,100,100,0.00297999999984313,0.0113199999999779,0.119950000000063,2.07215999999993,0.0169100000003527,0.00292000000044936,0.00445000000054279,0.00587000000090484,0.00185000000008586,0.0032200000002922,0.00472000000045227,0.0110099999999511,0.00197000000025582,0.00156999999999243,2.0572499999998,0.00208000000013271,0.000359999999927823,0.000280000000020664,11.49,25
"18",1,100,150,0.00317000000017288,0.0159800000000905,0.227509999999966,4.64211000000061,0.0292700000005425,0.00385000000034779,0.00510000000056607,0.00664000000069791,0.00199000000029628,0.00346000000048662,0.0049100000008184,0.0154000000001906,0.00465000000040163,0.00515999999995984,4.61635000000006,0.00364999999997963,0.00055000000000291,0.000410000000010768,12.35,25
"19",1,1000,10,0.00815999999991618,0.0112300000012692,0.0732900000001246,0.128730000001451,0.0133100000011837,0.00365000000045256,0.00540000000069995,0.00719000000088272,0.00272000000019034,0.00447000000032858,0.00644000000051164,0.0109200000012424,0.00100000000020373,4.99999999374268e-05,0.116460000000043,0.00084999999980937,0.000300000000024738,0.000489999999990687,9.09,25.5
"20",1,1000,100,0.0130800000001545,0.0214900000001944,2.23045999999977,2.06388000000061,0.0423900000009962,0.00922000000027765,0.0122100000006321,0.0145900000007532,0.00833000000053289,0.0110000000002401,0.0129900000007183,0.0158599999999933,0.0173100000006525,0.00179000000000087,2.02362999999998,0.00218000000011671,0.00528999999998632,0.00525000000023283,17.11,25
"21",1,1000,150,0.0165400000000227,0.0296100000004299,4.23910999999953,3.55109000000048,0.0664800000003743,0.0135800000004383,0.0157600000007005,0.017890000000807,0.0112299999999959,0.0134500000002663,0.0164600000005157,0.0208200000001671,0.0278200000001016,0.00526000000012573,3.48861999999986,0.00367000000023836,0.00857000000021799,0.00890999999974156,15.25,25
"22",1,10000,10,0.0789299999997092,0.10400999999998,1.87312999999998,0.213340000000571,0.10968000000059,0.0258800000015617,0.0383200000023862,0.0509300000036819,0.0236400000016147,0.0356200000024182,0.0481300000034025,0.098389999999963,0.00473000000063621,7.99999999799184e-05,0.1046000000001,0.000859999999993306,0.00553999999989173,0.00562000000001717,10.09,25
"23",1,10000,100,0.143090000000302,0.270759999999791,37.1061399999998,2.10224000000002,0.497239999999547,0.103090000001248,0.123350000002647,0.142330000003058,0.0888500000007116,0.105550000001531,0.123760000002258,0.205499999999847,0.222869999999893,0.00198999999996886,1.60538000000026,0.00227999999995518,0.0665000000000509,0.0645999999998821,21.57,25
"24",1,10000,150,0.172899999999827,0.328260000000264,62.8793,3.98078000000034,0.755240000000085,0.136820000001535,0.160180000002583,0.178070000003354,0.128220000000656,0.144880000002231,0.165300000002608,0.225380000000114,0.417290000000248,0.0057399999998961,3.2298000000001,0.00379999999986467,0.102569999999978,0.103029999999962,22.25,25
"25",123,50,10,0.00237000000008265,0.00428000000043539,0.0301800000001094,0.126370000000315,0.00562000000038097,0.00128000000007887,0.00180000000000291,0.00229999999995925,0.0005899999999383,0.00135999999998603,0.00205999999994674,0.00424000000042724,0.000279999999984284,3.00000000061118e-05,0.121799999999894,0.00101999999998952,2.00000000040745e-05,4.99999999738066e-05,9.11,26
"26",123,50,100,0.00256000000001222,0.0107300000000032,0.296179999999513,2.69258000000027,0.0161400000003414,0.00308000000037282,0.00439000000060332,0.00585000000079162,0.00170000000001892,0.00291000000033819,0.00414000000051601,0.010570000000007,0.00194000000021333,0.00143000000000029,2.67848000000002,0.00206000000009226,0.000160000000032596,0.000140000000028522,12.25,25.5
"27",123,50,150,0.00255999999997584,0.0154100000001563,0.464439999999995,6.09150000000031,0.026270000000477,0.00312000000052649,0.00466000000062195,0.00568000000075699,0.00165000000019063,0.00303000000039901,0.0047600000006787,0.0151300000002084,0.00223000000016327,0.00511000000013155,6.06878999999979,0.00355999999992491,0.000240000000012515,0.000240000000048894,13.01,25
"28",123,100,10,0.00282999999995809,0.00364000000059605,0.0360400000002846,0.120860000000575,0.00493000000038592,0.00174999999995634,0.00255999999993946,0.00331000000005588,0.000840000000098371,0.00168000000012398,0.00241000000012718,0.00358000000058382,0.000529999999926076,3.00000000061118e-05,0.116680000000051,0.000759999999900174,4.00000000081491e-05,2.9999999969732e-05,9,26.75
"29",123,100,100,0.00301000000003114,0.0149400000000242,0.38962999999967,2.09990000000016,0.0209300000002986,0.00353000000042812,0.00482000000058179,0.00624000000087108,0.00192000000028202,0.00309000000041124,0.00449000000058731,0.0145700000000215,0.002260000000133,0.00169999999994616,2.08108000000004,0.00206000000016502,0.000290000000022701,0.000340000000032887,11.82,25
"30",123,100,150,0.0031000000000131,0.0220600000000559,0.631780000000545,4.66677000000029,0.0351999999999316,0.00346000000045024,0.0046800000006624,0.00617000000092958,0.00190000000024156,0.00363000000026659,0.00492000000056578,0.0215100000000166,0.00454000000034284,0.00515999999977794,4.63502000000011,0.00355999999981577,0.000540000000037253,0.000429999999978463,11.86,25.25
"31",123,1000,10,0.00815000000005966,0.0102100000012433,0.151810000000223,0.130240000001504,0.0122000000015032,0.00332000000031258,0.00524000000059459,0.00711000000079366,0.00273000000019238,0.00462000000054104,0.00667000000070402,0.00996000000122876,0.0010200000002078,3.00000000061118e-05,0.118840000000055,0.00092000000000553,0.000390000000006694,0.000270000000055006,9.08,26
"32",123,1000,100,0.0131499999996231,0.0260400000001027,3.02221000000027,2.05731000000069,0.049090000000142,0.00996000000064669,0.0125900000007459,0.0149600000007558,0.00816000000053464,0.0104000000004817,0.0137100000005739,0.0205299999999625,0.0190300000006027,0.00216999999986001,2.0103100000001,0.00220000000001164,0.00527000000016415,0.00515999999970518,17.19,25
"33",123,1000,150,0.016780000000399,0.0325300000000061,5.5329300000014,3.54170999999984,0.0749300000006042,0.0144199999998818,0.0177000000005501,0.0213200000006327,0.0118799999999464,0.0150700000002689,0.0185400000004665,0.0238900000003559,0.0335000000000582,0.0053599999997823,3.47063999999995,0.00373999999999796,0.00831999999969412,0.00844000000040978,15.7,25
"34",123,10000,10,0.0754599999998027,0.0945300000001589,2.58909000000025,0.213580000000875,0.103850000000748,0.0256700000021374,0.0384400000032474,0.050590000004413,0.0230800000011732,0.0356800000020303,0.0485100000030798,0.0888500000000204,0.00871000000071945,6.00000000122236e-05,0.110640000000058,0.000799999999944703,0.00532000000006519,0.00543000000005122,10.39,25
"35",123,10000,100,0.138989999999867,0.281540000000095,44.4182499999996,2.22031000000003,0.500919999999824,0.112470000001194,0.128500000001768,0.145480000002281,0.0896500000008382,0.108000000001521,0.124250000002576,0.21426999999996,0.215629999999874,0.00210000000010041,1.72093999999997,0.00217999999997119,0.067370000000119,0.0667399999999179,19.34,25
"36",123,10000,150,0.17589999999982,0.341380000000026,74.7696399999987,4.55894000000055,0.782400000000162,0.156340000001474,0.181840000002558,0.197340000002769,0.131080000000402,0.148920000001344,0.166950000001707,0.235870000000032,0.43235000000037,0.0057399999998961,3.77451000000034,0.00392999999978201,0.110469999999914,0.104510000000082,22.68,25
