"","cvaR","cnm","cM","p.max","EMA.max","f","OMA_solnp.max","OMA_osqp.max","CSLcv.max","CSLall.max","CSLall_perlambda.max","adalasso_est_per_site.max","em_df_sigma_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"1",0.5,50,10,0.061089999999931,0.0726099999997677,0.0639499999996042,0.215929999999826,0.0743699999998353,198.09189,19.6972899999998,0.257818299999897,0.0725799999997616,0.000949999999975262,4.00000000081491e-05,0.142330000000111,0.000780000000086147,2.9999999969732e-05,2.00000000040745e-05,9.31,25
"2",0.5,50,100,0.0600499999998647,0.0937800000002608,0.150719999999892,2.95917000000005,0.107659999999705,199.328980000001,19.7643900000002,0.259400100000338,0.0935900000002584,0.00941999999962718,0.00208999999984371,2.85387000000028,0.00238999999997759,0.000200000000040745,0.000169999999998254,11.79,43.75
"3",0.5,100,10,0.060260000000053,0.0768200000001161,0.0680200000000696,0.223920000000289,0.0786900000002788,199.92139,19.8555100000001,0.257598700000073,0.0768000000001121,0.00105000000021391,1.00000000020373e-05,0.145999999999985,0.000779999999940628,5.99999999758438e-05,5.00000000101863e-05,9.09,25
"4",0.5,100,100,0.057390000000014,0.105470000000532,0.252580000000016,3.16701000000106,0.123640000000814,201.10871,19.9213800000004,0.25755450000022,0.105030000000443,0.013920000000544,0.00217000000000553,3.0455100000001,0.00217999999989843,0.000379999999968277,0.000339999999923748,12.25,25.5
"5",0.5,1000,10,0.0690400000002046,0.0989100000001417,0.201909999999916,0.208460000000414,0.107620000000243,239.54103,24.4848,0.315078600000226,0.0985500000001048,0.00781000000017229,1.00000000020373e-05,0.101800000000148,0.000869999999995343,0.000289999999986321,0.000379999999968277,9.23,25
"6",0.5,1000,100,0.0749900000003254,0.216230000000178,2.70242999999991,2.97170000000006,0.312779999999984,241.27556,25.1631300000004,0.322673700000287,0.210870000000068,0.092530000000188,0.00191999999969994,2.66113000000019,0.00230999999985215,0.00524999999990541,0.00515000000017608,16.4,25
"7",1,50,10,0.061019999999844,0.0767400000000998,0.0631700000001001,0.222730000000192,0.0785500000001775,200.01404,19.8426999999998,0.259262499999967,0.0766900000000896,0.000970000000052096,0,0.145030000000042,0.000850000000027649,4.00000000081491e-05,4.00000000081491e-05,9.51,25
"8",1,50,100,0.0620099999995,0.115569999999898,0.14895000000015,2.89817000000006,0.133989999999721,198.70406,19.8289800000003,0.260184600000187,0.115389999999898,0.0142899999999281,0.00180000000003929,2.76649000000023,0.00233999999985826,0.000199999999967986,0.000169999999998254,11.83,42.5
"9",1,100,10,0.0581899999999587,0.0716400000000795,0.0685399999999572,0.215970000000416,0.0736200000001918,200.22411,19.9259800000003,0.257679700000164,0.0716000000000713,0.00100000000016735,4.00000000081491e-05,0.143300000000163,0.000939999999936845,3.00000000061118e-05,4.00000000081491e-05,9.11,25
"10",1,100,100,0.0577700000001278,0.120929999999571,0.244050000000061,2.98842000000048,0.141020000000317,200.068870000003,19.9420900000028,0.256474600002719,0.12050999999974,0.015830000000642,0.00207999999998719,2.84966000000004,0.0022199999998702,0.000340000000069267,0.000380000000077416,12.25,26.5
"11",1,1000,10,0.0729600000000937,0.0897099999998318,0.208149999999805,0.211340000000564,0.0956399999996938,240.718160000003,24.5418300000038,0.318173400003659,0.0893400000000838,0.00507000000019616,2.00000000768341e-05,0.116590000000142,0.00081999999943946,0.000320000000065193,0.000389999999897555,9.24,25
"12",1,1000,100,0.0749799999999232,0.223770000000222,2.74071999999898,3.99455000000053,0.323869999999515,241.445920000004,25.0862200000027,0.32237980000336,0.218400000000038,0.0958200000002398,0.00205999999969208,3.67303000000036,0.00236000000004424,0.00524000000019441,0.00522999999950116,18.74,25
"13",123,50,10,0.0659200000001874,0.0816600000000472,0.0618799999997282,0.218370000000432,0.0834900000001653,199.25617,19.9142799999997,0.262700799999836,0.0816300000000047,0.000990000000310829,1.00000000384171e-05,0.1356700000001,0.000839999999807333,6.99999999778811e-05,2.00000000040745e-05,9.4,25
"14",123,50,100,0.0638199999995413,0.117809999999954,0.156050000000469,2.90223000000107,0.13228000000061,200.277520000004,19.8497700000035,0.259551000003433,0.117639999999956,0.00984000000062224,0.00212000000028638,2.77245000000032,0.00250999999974738,0.000179999999891152,0.000169999999998254,12.26,41.5
"15",123,100,10,0.0606699999999546,0.0733600000003935,0.0694599999999627,0.220150000003268,0.0753000000031898,201.99735,20.0709199999992,0.261485299999804,0.0733100000004197,0.00109000000302331,3.99999999353895e-05,0.145679999999847,0.000819999999803258,3.00000000424916e-05,4.00000000081491e-05,9.16,25
"16",123,100,100,0.0599899999995978,0.112030000000523,0.247040000000052,3.06685000000121,0.136480000000738,201.532700000004,20.2067100000037,0.26382330000347,0.111680000000415,0.0201100000004226,0.00212000000021362,2.93257000000012,0.00227000000006228,0.000370000000038999,0.000299999999624561,12.62,25.75
"17",123,1000,10,0.0703299999995943,0.0892099999999482,0.197479999999923,0.228360000000466,0.0958700000006502,240.091470000003,24.5372500000033,0.315038800003529,0.0888299999999435,0.0057800000005227,3.99999999353895e-05,0.133399999999892,0.000850000000355067,0.000310000000172295,0.00036999999989348,9.18,25
"18",123,1000,100,0.0751800000004005,0.228219999999492,2.75467999999979,3.85600000000042,0.318330000000351,240.588580000004,25.171180000003,0.327714100003592,0.222879999999714,0.0861000000002969,0.00197000000000116,3.5398000000001,0.00223000000027241,0.00525000000030559,0.00515000000006694,17.23,25
