"","cvaR","cnm","cM","p.ave","p.max","EMA.ave","EMA.max","f.large","f.aic","f.bic","OMA.ave","OMA.max","CSL.ave1","CSL.ave2","CSL.ave3","CSL.max1","CSL.max2","CSL.max3","CSL2.ave1","CSL2.ave2","CSL2.ave3","CSL2.max1","CSL2.max2","CSL2.max3","CSL3.ave1","CSL3.ave2","CSL3.ave3","CSL3.max1","CSL3.max2","CSL3.max3","CSL4.ave1","CSL4.ave2","CSL4.ave3","CSL4.max1","CSL4.max2","CSL4.max3"
"1",0.5,50,10,0.026081,0.2523,0.026051,0.25227,0.000400000000000018,0.00179999999999994,0.00168000000000001,0.182043,0.40855,0.026502,0.026665,0.026856,0.25282,0.2531,0.25339,0.00112699999999999,0.00137300000000001,0.00151800000000001,0.00118999999999998,0.00158000000000004,0.00186000000000004,0.035819,0.045307,0.0549790000000001,0.2622,0.27185,0.28172,0.035921,0.0361509999999999,0.0363049999999999,0.26232,0.26273,0.26301
"2",0.5,50,100,0.000907900000000031,0.00240000000000055,0.000957900000000004,0.00245000000000053,0.0140799999999999,0.0212500000000001,0.0196,2.4824741,2.49059,0.00149560000000001,0.00163270000000002,0.00188929999999991,0.0039300000000011,0.00501000000000185,0.00619000000000237,0.00120349999999993,0.00150819999999999,0.0016833999999999,0.00206000000000031,0.00323000000000071,0.00436000000000091,0.0100921999999999,0.0189887,0.0276659999999999,0.0124700000000008,0.0222900000000015,0.0319200000000019,0.00999430000000008,0.0103204000000002,0.0105170000000003,0.0123800000000011,0.0136100000000016,0.0146900000000022
"3",0.5,50,150,0.000965799999999972,0.00355000000000132,0.000925799999999959,0.00351000000000131,0.0263199999999998,0.0327700000000003,0.0347599999999996,3.98717326666667,4.03118,0.00142126666666693,0.00181800000000022,0.00206446666666696,0.00496000000000329,0.00636000000000546,0.007590000000008,0.00121600000000044,0.00151200000000057,0.00175746666666694,0.00220000000000258,0.00347000000000481,0.00466000000000644,0.0101796000000003,0.0190055999999997,0.0278420666666667,0.0137300000000036,0.0235300000000049,0.0333600000000077,0.0098917333333334,0.0101785333333335,0.0103656,0.0134900000000035,0.0148000000000054,0.0159600000000077
"4",0.5,100,10,0.000901000000000025,0.00110000000000454,0.000941000000000002,0.00114000000000452,0.000499999999999758,0.00247,0.00229000000000021,0.133308,0.133840000000005,0.00124899999999998,0.00149400000000009,0.00165200000000014,0.00170000000000442,0.0020800000000046,0.00249000000000457,0.00111900000000008,0.00135400000000009,0.00150600000000005,0.00129000000000019,0.00175000000000026,0.00210000000000001,0.00902400000000026,0.0165780000000003,0.0241390000000001,0.00943000000000481,0.0172000000000047,0.0249500000000049,0.00857100000000013,0.00875400000000017,0.00896500000000032,0.00904000000000465,0.00943000000000467,0.00992000000000473
"5",0.5,100,100,0.00108959999999988,0.00384000000000079,0.00115960000000007,0.00391000000000098,0.0240599999999996,0.0401199999999998,0.0335000000000006,2.3616585,2.37229,0.0015958999999999,0.00192079999999948,0.00222679999999919,0.00534000000000432,0.0066800000000066,0.00799000000000994,0.0014044000000002,0.00160990000000027,0.00186460000000052,0.00239000000000367,0.00365000000000663,0.0049000000000099,0.00937399999999946,0.0172180999999998,0.0252847999999997,0.0131000000000034,0.021910000000007,0.0310100000000101,0.00913370000000002,0.00950090000000029,0.00971690000000027,0.012860000000004,0.0142200000000076,0.0154300000000111
"6",0.5,100,150,0.00134479999999973,0.00464999999999975,0.00111479999999991,0.00441999999999993,0.0715999999999994,0.0766100000000011,0.0720100000000004,3.93086186666667,3.96067,0.00176100000000045,0.00188706666666703,0.0022521333333339,0.00607000000000497,0.00717000000000965,0.00851000000001434,0.00147593333333301,0.00160113333333363,0.00205646666666646,0.0024700000000044,0.00359000000000975,0.00502000000001402,0.00944919999999995,0.0191629333333318,0.0270187999999993,0.0137300000000047,0.0244200000000076,0.033280000000013,0.00942946666666736,0.00948486666666792,0.00981026666666835,0.0137100000000055,0.0147500000000103,0.0160700000000153
"7",0.5,1000,10,0.0023809999999996,0.00369000000000199,0.00251099999999965,0.00382000000000204,0.00472000000000051,0.0191199999999992,0.0201199999999999,0.129595,0.131740000000007,0.00317199999999953,0.0035979999999999,0.00424299999999917,0.00526000000000607,0.006500000000011,0.00796000000001456,0.00291600000000039,0.0034710000000011,0.00403900000000127,0.00370000000000474,0.00505000000000948,0.00642000000001389,0.0124270000000002,0.0222780000000012,0.0319590000000013,0.0145400000000066,0.0251800000000121,0.0356900000000164,0.0122209999999992,0.0125999999999997,0.0132289999999994,0.014330000000006,0.0155100000000107,0.0169400000000142
"8",0.5,1000,100,0.00738729999999967,0.0238100000000003,0.00585730000000018,0.0222800000000008,0.46464,0.660739999999999,0.693840000000001,2.3905158,2.4141,0.00630069999999958,0.00695559999999898,0.00770069999999867,0.0235600000000049,0.025040000000009,0.0266100000000135,0.00612449999999937,0.00812949999999982,0.0125547999999993,0.00697000000000401,0.00985000000000895,0.015230000000013,0.0160308000000007,0.0261239000000004,0.0389559,0.033330000000006,0.0443100000000103,0.0579700000000148,0.0157669999999999,0.0163699999999995,0.0170615000000008,0.0330700000000053,0.0345000000000096,0.0359800000000156
"9",0.5,1000,150,0.00816980000000008,0.0211200000000015,0.00799979999999841,0.0209499999999998,0.80266,1.26506,1.2327,2.88289286666667,2.97603,0.00889599999999881,0.00944473333333345,0.0101296666666679,0.0227400000000047,0.0244300000000108,0.0259000000000167,0.00829573333333451,0.00894086666666677,0.0107459999999995,0.00908000000000598,0.0105500000000096,0.0132400000000136,0.0197140000000005,0.0290290000000002,0.0394725333333315,0.0334500000000067,0.0437100000000108,0.055070000000013,0.0188652000000007,0.0191309333333351,0.0197852000000004,0.0328900000000066,0.0340100000000125,0.0354500000000159
"10",0.5,10000,10,0.0212450000000012,0.0389900000000011,0.020974999999999,0.038719999999999,0.0792500000000024,0.381139999999999,0.344500000000002,0.128193999999998,0.151730000000004,0.0252070000000026,0.0295409999999983,0.0337620000000024,0.0437400000000102,0.0487600000000128,0.0537000000000245,0.0254989999999956,0.0295400000000028,0.0337250000000019,0.0262499999999997,0.0309400000000127,0.0358400000000182,0.065232000000001,0.109017000000002,0.152074000000003,0.083690000000008,0.128180000000015,0.171850000000022,0.0635960000000003,0.0676809999999996,0.0718300000000023,0.0819800000000058,0.0866700000000091,0.0913500000000178
