"","cvaR","cnm","cM","p.ave","p.max","EMA.ave","EMA.max","f.large","f.aic","f.bic","OMA.ave","OMA.max","CSL.ave1","CSL.ave2","CSL.ave3","CSL.max1","CSL.max2","CSL.max3","CSL2.ave1","CSL2.ave2","CSL2.ave3","CSL2.max1","CSL2.max2","CSL2.max3","CSL3.ave1","CSL3.ave2","CSL3.ave3","CSL3.max1","CSL3.max2","CSL3.max3","CSL4.ave1","CSL4.ave2","CSL4.ave3","CSL4.max1","CSL4.max2","CSL4.max3"
"1",0.5,50,10,0.031446,0.29149,0.031456,0.2915,0.000709999999999948,0.00574000000000005,0.00580999999999993,0.212891,0.47334,0.032193,0.032509,0.032909,0.29257,0.29321,0.29397,0.00470100000000001,0.00507700000000005,0.00535800000000005,0.00506999999999998,0.00577,0.00642000000000001,0.060743,0.09083,0.118541,0.32112,0.35154,0.37953,0.0609470000000001,0.061257,0.061609,0.32127,0.32194,0.32267
"2",0.5,50,100,0.00239759999999998,0.00866000000000003,0.00229760000000005,0.00856000000000011,0.04646,0.0845000000000001,0.0766299999999999,3.8404209,3.85246,0.00301260000000017,0.00350810000000017,0.00409380000000013,0.0102400000000014,0.0117300000000026,0.0133300000000038,0.00268619999999979,0.00314459999999984,0.00352159999999995,0.00371000000000086,0.00529000000000197,0.00668000000000319,0.0294831000000003,0.0563324000000003,0.0813600000000003,0.0367500000000013,0.0648000000000024,0.0909900000000036,0.029576,0.0300004999999997,0.0304676999999999,0.0369700000000011,0.038400000000002,0.0398900000000034
"3",0.5,50,150,0.00237133333333332,0.0105900000000002,0.00239133333333356,0.0106100000000004,0.0966600000000007,0.148119999999999,0.15163,6.3766684,6.42277,0.00310780000000042,0.00377380000000051,0.00428960000000004,0.0123000000000053,0.0139600000000099,0.015490000000014,0.00256726666666606,0.00311513333333282,0.00377166666666656,0.00364000000000377,0.00531000000000827,0.0069500000000134,0.0306578666666668,0.0576155999999999,0.083193466666667,0.0398800000000048,0.0679500000000091,0.094700000000014,0.0307886666666662,0.0313559999999999,0.031893533333333,0.0401800000000041,0.0419400000000087,0.0436400000000129
"4",0.5,100,10,0.00246200000000003,0.00351000000000028,0.00245200000000013,0.00350000000000037,0.0010499999999999,0.00913000000000025,0.00907999999999973,0.154247,0.155790000000001,0.00314099999999982,0.00365099999999934,0.00417399999999951,0.00490000000000052,0.0059500000000007,0.0070400000000005,0.00283199999999889,0.00324099999999837,0.00355099999999881,0.00338999999999899,0.00441999999999837,0.00535999999999888,0.0219839999999991,0.0411109999999986,0.0602219999999987,0.0236799999999997,0.0434999999999994,0.0632500000000005,0.021631,0.0220790000000001,0.0224420000000006,0.0233899999999998,0.0244499999999996,0.0254699999999995
"5",0.5,100,100,0.00294999999999986,0.01245,0.00287000000000018,0.0123700000000004,0.0921299999999998,0.162609999999999,0.164520000000001,3.2325622,3.24791,0.00372129999999979,0.00437229999999984,0.00481369999999962,0.0141500000000048,0.0157500000000095,0.0171800000000141,0.00322079999999742,0.0038518999999977,0.00435339999999789,0.0042800000000021,0.005900000000007,0.00739000000001184,0.0261307999999999,0.0452107,0.0643538000000006,0.0366000000000048,0.0566400000000095,0.0768000000000146,0.0223107,0.0227414999999987,0.0232523999999991,0.0327700000000048,0.0341600000000084,0.0357100000000135
"6",0.5,100,150,0.00327293333333374,0.00852000000000231,0.00301293333333279,0.00826000000000135,0.21517,0.352070000000001,0.33515,5.58782113333333,5.62279,0.0039249333333314,0.00445626666666494,0.00502746666666476,0.0101800000000044,0.0117200000000092,0.0133000000000138,0.00361986666666615,0.00420219999999865,0.00476199999999929,0.00469000000000435,0.00636000000000863,0.0080000000000139,0.0227034666666673,0.0417246666666661,0.060394333333334,0.0289900000000073,0.0491500000000106,0.0687800000000168,0.0225717333333319,0.0230116666666672,0.0235311333333321,0.0287800000000051,0.0303000000000117,0.0317900000000147
"7",0.5,1000,10,0.00993499999999952,0.0172800000000032,0.0097549999999998,0.0171000000000035,0.0165400000000014,0.10595,0.101140000000001,0.149007999999999,0.157190000000008,0.0119040000000018,0.0136580000000006,0.0154830000000012,0.01953000000001,0.0215400000000133,0.023620000000019,0.0135289999999996,0.0152950000000025,0.0170670000000009,0.0137700000000044,0.0157700000000122,0.0177900000000153,0.0370710000000017,0.0638150000000009,0.0899390000000006,0.0446800000000101,0.0716800000000143,0.0981200000000186,0.0365569999999975,0.0383169999999977,0.0399909999999994,0.0442100000000056,0.0462800000000107,0.0482200000000171
"8",0.5,1000,100,0.0159603000000022,0.0425200000000046,0.0158902999999999,0.0424500000000023,1.27527,3.27301,3.27653,3.5349109,3.6103,0.0179654999999993,0.0198521000000013,0.0217974999999976,0.0452200000000064,0.0475100000000128,0.0499600000000137,0.0176119999999987,0.0192334999999991,0.0213138999999992,0.0181100000000029,0.0201700000000079,0.0228300000000118,0.043187800000003,0.0709525000000024,0.0974066000000018,0.07019000000001,0.0984100000000137,0.125440000000018,0.0425437000000019,0.0458851999999996,0.0462383000000017,0.0695800000000091,0.0733400000000114,0.0741000000000184
"9",0.5,1000,150,0.0195097333333294,0.0424899999999971,0.0195997333333364,0.0425800000000041,2.54805000000001,5.89368,5.90777,6.08124059999999,6.14619,0.0216892000000018,0.0238956000000033,0.0286042666666766,0.0449400000000352,0.0476300000000683,0.0532600000001051,0.0227442666666666,0.0232896666666659,0.025010733333333,0.0261000000000308,0.0273300000000603,0.0294700000000933,0.0476049333333304,0.0747578666666636,0.101799066666659,0.0712500000000281,0.0991200000000586,0.126620000000086,0.0470700666666586,0.0487911333333268,0.0508133999999913,0.0705500000000242,0.0726900000000578,0.0755000000000868
"10",0.5,10000,10,0.0946979999999991,0.108599999999999,0.0943480000000029,0.108250000000003,0.293420000000001,2.6558,2.56039,0.201129,0.21639000000001,0.110537000000001,0.125864999999996,0.141290999999999,0.125110000000025,0.141140000000047,0.157420000000077,0.108945000000001,0.124134000000007,0.139449000000008,0.10971000000003,0.125790000000062,0.141940000000089,0.252596999999998,0.409739000000003,0.566693000000003,0.267440000000022,0.425570000000048,0.583310000000065,0.251238999999997,0.266455000000003,0.281857999999992,0.266140000000015,0.282070000000042,0.298330000000055
