"","cvaR","cnm","cM","p.ave","p.max","EMA.ave","EMA.max","f.large","f.aic","f.bic","OMA.ave","OMA.max","CSL.ave1","CSL.ave2","CSL.ave3","CSL.max1","CSL.max2","CSL.max3","CSL2.ave1","CSL2.ave2","CSL2.ave3","CSL2.max1","CSL2.max2","CSL2.max3","CSL3.ave1","CSL3.ave2","CSL3.ave3","CSL3.max1","CSL3.max2","CSL3.max3","CSL4.ave1","CSL4.ave2","CSL4.ave3","CSL4.max1","CSL4.max2","CSL4.max3"
"1",0.5,50,10,0.025537,0.23494,0.025527,0.23493,0.000589999999999997,0.00516000000000004,0.00528999999999999,0.180476,0.39014,0.026072,0.026389,0.026748,0.23579,0.23635,0.23696,0.00432100000000006,0.00464700000000005,0.00490000000000006,0.00460000000000006,0.00525000000000003,0.00589000000000004,0.052554,0.079408,0.105075,0.2622,0.28936,0.31536,0.05229,0.05263,0.052945,0.26199,0.26269,0.26332
"2",0.5,50,100,0.00218150000000009,0.0075900000000002,0.00220149999999987,0.00760999999999997,0.0476799999999998,0.0741400000000002,0.0746899999999996,3.2723822,3.28107,0.00285639999999997,0.00314979999999992,0.00356369999999987,0.00923000000000123,0.0105000000000023,0.0119900000000032,0.00262449999999991,0.0030492,0.00333299999999979,0.003670000000001,0.00512000000000219,0.00642000000000307,0.0274649999999997,0.0528083999999996,0.0768245999999995,0.0339000000000008,0.0602200000000018,0.0854500000000027,0.0282658,0.0286609000000001,0.0290159999999999,0.0346900000000011,0.0361100000000024,0.0375000000000033
"3",0.5,50,150,0.00231800000000011,0.0149599999999996,0.00227799999999999,0.0149199999999995,0.0886899999999999,0.13453,0.14421,5.6139872,5.686,0.00299119999999964,0.00356586666666684,0.00392986666666657,0.0178600000000034,0.0207800000000081,0.022160000000012,0.00274306666666641,0.003218799999999,0.00366266666666621,0.00497000000000405,0.00661000000000769,0.00812000000001262,0.0300287999999996,0.055322466666666,0.0798385333333329,0.0436600000000033,0.0699400000000077,0.0955900000000126,0.0283232666666665,0.0287985333333333,0.0293031333333327,0.0421400000000037,0.0435800000000085,0.0451300000000124
"4",0.5,100,10,0.00229299999999971,0.00343000000000274,0.00228299999999967,0.00342000000000269,0.00101000000000006,0.00851000000000035,0.00832999999999856,0.135974,0.137660000000003,0.00291300000000062,0.00338700000000061,0.00377700000000053,0.00468000000000416,0.00573000000000306,0.00666000000000274,0.00266099999999788,0.00307499999999791,0.00338799999999832,0.00320999999999884,0.00419999999999817,0.0050799999999979,0.0210999999999999,0.0393689999999994,0.0589239999999998,0.0228400000000033,0.0417300000000017,0.0618700000000023,0.0202830000000005,0.0207170000000004,0.0210329999999999,0.0220500000000042,0.0230600000000038,0.0239700000000036
"5",0.5,100,100,0.00276740000000032,0.0111799999999998,0.00271740000000009,0.0111299999999996,0.0856800000000003,0.152529999999999,0.154170000000001,2.6181094,2.63062,0.00359459999999869,0.00404230000000049,0.00464930000000038,0.012940000000003,0.0143300000000094,0.0159200000000141,0.00298730000000016,0.00361390000000028,0.00398190000000014,0.00393000000000484,0.00551000000000968,0.00685000000001423,0.0218260999999982,0.0402831999999982,0.0587208000000006,0.0312100000000025,0.0506600000000071,0.0701500000000144,0.0213824000000001,0.0217594999999993,0.0223464999999996,0.0307600000000043,0.0321000000000083,0.0337200000000134
"6",0.5,100,150,0.0031675333333343,0.012270000000002,0.00291753333333197,0.0120199999999997,0.20313,0.333409999999999,0.322880000000001,4.49134926666667,4.52522,0.00370566666666562,0.00433233333333254,0.00487733333333307,0.0138200000000046,0.0154100000000096,0.0181200000000146,0.00337780000000146,0.00392506666666743,0.00436139999999997,0.0043600000000059,0.00589000000000979,0.00732000000001349,0.022084666666665,0.0407626000000009,0.0605209999999995,0.032180000000004,0.0519800000000112,0.0728200000000143,0.0217441333333329,0.0223511999999991,0.022927666666666,0.0318500000000054,0.0334300000000097,0.0349900000000146
"7",0.5,1000,10,0.00923599999999973,0.0142300000000007,0.00915599999999964,0.0141500000000006,0.0143299999999994,0.10256,0.0949600000000007,0.14068,0.148920000000005,0.0112040000000001,0.0128309999999997,0.014556999999998,0.0165100000000056,0.0184300000000101,0.0204900000000131,0.0103559999999988,0.0119839999999988,0.0137859999999996,0.0106500000000034,0.0125600000000082,0.0146900000000136,0.0355189999999999,0.061036999999999,0.0867679999999992,0.0408300000000057,0.0666400000000094,0.0926600000000143,0.0343329999999993,0.0360669999999991,0.0375970000000001,0.0396600000000049,0.0417100000000094,0.0435400000000152
"8",0.5,1000,100,0.0150787999999987,0.0421300000000014,0.0149788000000005,0.0420300000000032,1.1633,3.07392,3.04917,2.6458866,2.72656,0.0171718000000013,0.0188223000000012,0.0206384000000021,0.0447600000000085,0.0468400000000128,0.0490700000000183,0.0164449999999978,0.0183784999999976,0.020061799999998,0.0169400000000019,0.0195400000000063,0.0218300000000113,0.0411961999999981,0.0669964000000008,0.0924918999999993,0.0686700000000056,0.0951000000000127,0.121180000000016,0.0406266,0.0424618999999991,0.0440470999999988,0.0684500000000065,0.0706300000000104,0.072550000000015
"9",0.5,1000,150,0.0184283999999984,0.0421100000000024,0.0182083999999988,0.0418900000000028,2.40303,5.4936,5.50495999999999,3.47281766666667,3.54277000000001,0.0204674666666682,0.0223856666666569,0.0241217333333313,0.044650000000027,0.047040000000037,0.0491400000000669,0.0200267999999979,0.0217015999999987,0.0234975333333315,0.0206500000000187,0.0226200000000409,0.0251600000000596,0.0448308000000039,0.0705940000000033,0.0964682000000029,0.0688800000000299,0.0952700000000505,0.12177000000007,0.0441392666666671,0.0471821333333272,0.0477030666666628,0.0682300000000268,0.0720500000000411,0.0732300000000643
"10",0.5,10000,10,0.0879989999999989,0.110169999999999,0.0879489999999972,0.110119999999998,0.261210000000005,2.38148,2.3114,0.208386000000001,0.23170000000001,0.103261000000002,0.119208000000001,0.132405000000003,0.126100000000027,0.14285000000005,0.157100000000073,0.104705999999997,0.119203000000002,0.133657999999998,0.10544000000002,0.120880000000048,0.136070000000066,0.238772000000002,0.390108000000001,0.540935000000002,0.261660000000023,0.413810000000044,0.565310000000068,0.238504000000004,0.251558000000004,0.265878000000007,0.261310000000025,0.275150000000044,0.290440000000066
