"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"1",0.5,50,10,0.154076147019505,0.0248503255581326,0.02103807602095,0.0212032582579985,0.0211999771133321,0.0270314612231301,0.0559821745972781,0.35528592558918,0.439697442179032,2.71970737994311,25.3573345479869,0.0927416778920472,0.00845948877149095,0.00583418485434049,0.00632383371215514,0.00632240464025054,0.0103443528164481,0.0649918576600449,0.717422027901606,0.537846094293588,5.08175729130953,62.9281245947593,0.150207947390277,0.0211173233253285,0.0172510148328011,0.0175143144304183,0.0175117302742965,0.0233624399714948,0.0525923554758902,0.357492867964062,0.441860210896094,2.79454918407367,26.4582049167812,0.0914006708706539,0.00791795767215147,0.0057749299636203,0.00602363555505851,0.00602246472585913,0.0106483398642712,0.0654948145189053,0.73655170481992,0.571579075667781,5.4644439232617,68.5526856099633
"2",0.5,50,20,0.165508481944241,0.0175523691406749,0.0125815152333988,0.0129426943829045,0.0129414126559195,0.0164036411917097,0.0464772678189984,0.46968112325681,0.658156946394845,5.8813844093586,74.2142886786956,0.113714544902112,0.00447881579519415,0.0030736436511387,0.00333502826155397,0.00332763144543953,0.00684854808252183,0.058534486954945,1.18619030993706,0.765445974808139,10.9828618031825,209.65976432806,0.161414657971416,0.0138488948670127,0.0088340585213045,0.00918551321723733,0.00918466148291499,0.0127158301002665,0.0420947868342837,0.458674089637304,0.651980833859922,5.80803890148944,72.7463047366032,0.114753082082965,0.00438996141486376,0.00296188428901273,0.00322576562874573,0.00322036567753683,0.00669931522551226,0.0569213650965492,1.14042553550018,0.75541319628356,10.614347967194,199.258651163272
"3",0.5,50,30,0.145631925624287,0.0156991313937536,0.00949694264718433,0.00996801508022417,0.00995922223682815,0.0123961363613514,0.0435056643519659,0.532329191564984,0.965610663978585,13.506778891687,267.225440133624,0.0925922703272057,0.00397268345378642,0.0021038511721746,0.0023247606421441,0.00232919544975048,0.00475235055887669,0.0723016645476832,1.56878277921338,1.77840088387389,44.19236807927,1179.26843550569,0.141448306697599,0.0119700590144003,0.005747668508195,0.00620424035031771,0.00619628488879021,0.00863339076126019,0.0396445364103948,0.523602626927101,0.956023878455003,13.3705841704753,263.986115071237,0.0916565089202705,0.00393669645823352,0.00209191994562661,0.00234483439326984,0.00235144822981489,0.00472985017353559,0.0718947700254626,1.538364856556,1.77223627556343,43.8696957894584,1170.22619873939
"4",0.5,50,40,0.14774568110148,0.0146098626163862,0.0080237324384168,0.00830696732221764,0.00830394816265665,0.00976399629186923,0.0227030868553257,0.162917195136883,0.733300121124216,7.52867377568276,107.401351912078,0.0862726291705743,0.00349118654524008,0.00143054663352773,0.00168778312918036,0.00168466667912622,0.00288896979499871,0.0264578706102894,0.343015939758139,1.07227069963021,19.5792487125503,388.865914289428,0.143069787670758,0.0107916122183174,0.0042557502653063,0.00452600463364825,0.00452256377940824,0.00600495130584322,0.018937209690026,0.159434748045447,0.725156373674872,7.43817954164034,105.635693449485,0.085472698851131,0.00346296990021199,0.00141881352785042,0.00173225207490921,0.00172983420353306,0.00289785409443024,0.0264467850663354,0.343050297835735,1.04266310366825,18.9409617248589,375.626773052755
"5",0.5,50,50,0.130293760956243,0.0137706959194416,0.00704487277400638,0.00714799649528219,0.00714288482783029,0.00849300391978443,0.019566363065912,0.178215036752196,0.707652064274088,8.15882892621349,151.42420099465,0.0863471117698906,0.00297792258418641,0.00119573278301929,0.00129578830332546,0.00129496448596231,0.00211325586968485,0.020137885508305,0.408425479301701,1.0259963056262,24.0682787566285,654.44332839824,0.125955851239352,0.0100059000133041,0.00327644764111234,0.00336894246035779,0.00336319277129479,0.00470939558231633,0.0157201451075712,0.171904215835887,0.700574457933115,8.12372535603492,150.844798824979,0.0862375821445394,0.00297026891951019,0.00118084091416857,0.00130825945955121,0.00130574813183859,0.00209163085338765,0.019927703373597,0.39931574737241,1.01948763447959,23.9257751445379,651.657917389242
"6",0.5,50,60,0.155905181571472,0.0131973770000232,0.00649100343015662,0.00656097060470888,0.0065557392288621,0.00775590611750054,0.0216441555188598,0.253483671367121,0.824909754642265,9.63182717681251,156.110325722305,0.107583373254722,0.00270170588130702,0.00104113631996105,0.00111574153658902,0.00111965184296599,0.00195486833095051,0.0348187449970283,0.900991960756331,1.13770802976324,20.1830823838382,473.923910491736,0.151110247009563,0.00941173442783172,0.00272782475994672,0.00279414067568123,0.00278839652207332,0.00399324259525977,0.0179907886832728,0.253999337224635,0.827971012227911,9.74403184527416,158.893726966144,0.105644212086047,0.00267097692978651,0.00106569074497639,0.0011313527747212,0.00113526242259779,0.00200723555263666,0.0356181952379165,0.943044039127604,1.16855386460504,20.8836715095463,496.268705073128
"7",0.5,50,70,0.155184913765775,0.0127436309139404,0.00602066830331768,0.00608548334510678,0.00607867347814125,0.00716751521072444,0.013207519219385,0.0979750328255121,0.657035359065888,6.20993171271776,83.6756475944343,0.0938461097653669,0.00249648121641382,0.00089948519720275,0.00100563801372751,0.00100927100465833,0.00169530986048468,0.0126579396178634,0.267680048927741,0.802857312330048,11.8918975282814,226.249216104149,0.151756587515731,0.00899336208462513,0.00224976438205564,0.00231019811270617,0.00230292134916833,0.00340172281392363,0.00942260721321545,0.0939818424030962,0.653417888677402,6.21045462628229,83.8128720392321,0.094751298010752,0.00247327309644713,0.000921755888562547,0.0010094827391503,0.0010131415021452,0.00171830327772533,0.0126496524086929,0.265628387511585,0.802741263885299,11.9022165984125,226.81404277873
"8",0.5,50,80,0.155477163605337,0.0125215914848569,0.00570004828164993,0.005773584502318,0.00576832437131655,0.00679390027635905,0.0129117954048386,0.0974013794697625,0.712031214801925,7.2812515945268,114.599115073241,0.087817445016862,0.00242008304030776,0.000759844427969561,0.000860928940943377,0.00086003295341706,0.00138346212246108,0.00972980726701215,0.153444669504506,0.765491241241316,12.3788349066683,295.49199111266,0.151810329818216,0.00876286863767321,0.0019274772909552,0.00199749976801937,0.00199244573224178,0.00302477897043231,0.00905902741866458,0.092970757569898,0.706933219859617,7.26600789162153,114.532930305726,0.0871249272051061,0.00242575681205654,0.000782359974908862,0.000854154917856992,0.000853346858554562,0.00138978230774417,0.00955323347306374,0.151769638863371,0.768062137351649,12.3913877165864,296.009973569744
"9",0.5,50,90,0.147437699736496,0.0122874070818987,0.00546556452224961,0.00552261604187463,0.00551685259027326,0.00633377869073641,0.0115944413856652,0.0816140960898495,0.483323119568983,4.13440882510154,59.4815469109662,0.0870645544648143,0.00232251026377629,0.000633932343363155,0.000719669182372523,0.000719277422302556,0.0012139225384008,0.00997805570425441,0.191073620670028,0.553214877617984,10.2441470354122,240.012440084794,0.143380308455835,0.00852431317888946,0.00170476341941759,0.00175943265939686,0.00175382511032289,0.00256880393918211,0.00782036593421272,0.0775055863747297,0.478389167051688,4.08971341266663,58.4712758151101,0.086384894769014,0.00232395433468807,0.000644833447018382,0.000717826691849558,0.000718129837640263,0.00119972128142615,0.00998157674368121,0.189226060786011,0.546025911482417,9.94659531604783,231.659607888428
"10",0.5,50,100,0.129947634510819,0.0120478571124178,0.00524736824246875,0.00525950824052614,0.00524887186568365,0.00613773425807836,0.0121344906721303,0.11333626989932,0.714575439468017,8.24060652959722,141.776935132222,0.0744879498544547,0.00218729586880279,0.000572797472941372,0.000562634608339133,0.000558362750458216,0.00107983215661135,0.0121149080930343,0.282671426391144,0.898484890066802,16.6539709512515,392.158385323727,0.126255652906281,0.0082936877702618,0.00148786431512528,0.00149805318613736,0.00148772593052395,0.00237475060588059,0.00831190741260161,0.108416196612591,0.711431093264676,8.21556940253619,140.923472749877,0.0747367508598305,0.00217792986427603,0.000572383631394085,0.000558024893113835,0.000554309060555654,0.00108240968918187,0.0118466450611077,0.276959369817336,0.900700366548682,16.5537964001173,387.889809880159
