"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"1",0.5,50,10,0.111743830322337,0.0145451345546813,0.0116192603776161,0.0114369731977639,0.0113984447305083,0.023233026829673,0.0515966773102621,0.339080500580519,0.438435976030316,2.75842416904038,25.9531722212502,0.0946732017639839,0.00691588082983232,0.00477323665119333,0.0055143837895288,0.00549422774181241,0.0102155467472053,0.0651879024660084,0.695685174324341,0.534642957939511,5.15405455657443,64.0660234227624,0.111013305803683,0.0142206684608402,0.0113454918579098,0.0111512505680712,0.0111149063115912,0.0230384012982528,0.0515753079200187,0.344657985772133,0.444095230238266,2.83408332637886,27.0311118839261,0.0927588812699538,0.00669344202643655,0.00466505564555104,0.0053003451060853,0.00527603692690397,0.0105033972762383,0.0656731393693246,0.714573980922515,0.56910083944913,5.54643201881903,69.7543999601874
"2",0.5,50,20,0.118841308601247,0.0087758700510871,0.00688098729263338,0.00644185371525683,0.00643002825250968,0.0127488942481561,0.0419077836064853,0.443255883103546,0.639838529657186,5.63914076219322,69.6091469834574,0.114440992651118,0.00328172291754859,0.00226149641196765,0.00236592574530979,0.00235767510111022,0.00672265199732741,0.0540648283106203,1.04853110727961,0.735399073013176,10.1388323778832,186.499331935791,0.117742728669039,0.00858653165004028,0.00664540377629923,0.00617982040816894,0.00616843618663766,0.0125424561061106,0.0411137992998948,0.436873311927897,0.637642481008541,5.57757755992005,68.3413702585088,0.115318520434401,0.00330759118703612,0.0021825385541546,0.00231319210045467,0.00230679573960307,0.00657426405023481,0.0526975455236754,1.01381128520663,0.728161882352594,9.84350407158579,177.88070254678
"3",0.5,50,30,0.102181027683828,0.0072166300648705,0.00496175027416714,0.00455932347389257,0.00455338089118092,0.00878699123639299,0.0392341928894603,0.509696301550768,0.945588114276641,13.0765923555226,255.369789480116,0.0962999761495782,0.00262138745707666,0.00165046629093183,0.00164431901710897,0.00164454986627482,0.00468184782732715,0.0676919816882771,1.44498669077157,1.70523281021048,41.662031937959,1104.39120994852,0.101379420274345,0.00697519104577108,0.00470131156181032,0.00431946892474493,0.00431276871900813,0.00854164919000238,0.0388888800811732,0.505091949071236,0.940235265438941,12.9531128317418,252.316443836531,0.0953150155118794,0.00258791061637564,0.0016571279056659,0.00162954025331355,0.00162957430756239,0.00464069087353848,0.0674830879307738,1.41791201750205,1.70083647877542,41.3382516859937,1095.53785697375
"4",0.5,50,40,0.104514472155934,0.00640914614781626,0.0039571437845474,0.00361709934733256,0.00361335830240579,0.00617185885943109,0.0190200028903345,0.157019691749262,0.722748729000959,7.44612729154684,105.931295084675,0.0911150913969193,0.00203567779027731,0.00122572367755306,0.00129379380026841,0.00129478106416099,0.00280699014987787,0.0259679569106548,0.336212023620563,1.08172309345284,19.7540430178963,389.828506884813,0.103482546686874,0.00611751862818111,0.00369613193050428,0.00335043073552258,0.00334719042442186,0.0059263625547092,0.0187464009951497,0.157013736700293,0.718250824394199,7.36062032215016,104.188425302069,0.0903127623764791,0.00200978249557297,0.00123049464226335,0.00129820911631702,0.00129936955233618,0.00283816661437294,0.0258280334028958,0.336339306446501,1.05077467232293,19.1009511928343,376.260766390329
"5",0.5,50,50,0.093786252585595,0.00576516402598924,0.00321094321738736,0.00293411890355058,0.00293454663804754,0.00494156195049136,0.0157481422518211,0.167634020910999,0.689805709424994,7.88643381415588,144.184907181832,0.0892629165513441,0.00193917564722529,0.000911043413524357,0.00102775464020857,0.00103300994765262,0.0020839905847048,0.0193316308468281,0.37163465639711,0.970070568022657,22.305353460862,603.163175942901,0.0933688569007866,0.00550614370620237,0.00295029382549436,0.00267221760798946,0.00267243631963487,0.00466705610806452,0.0154016271677916,0.164947487720616,0.686588407124603,7.86097597919727,143.796070570534,0.0893495997615578,0.00195100495701902,0.000903516047529158,0.00102969568930185,0.00103460496925847,0.00206521110785889,0.0191112575443783,0.363732929655875,0.965138770269588,22.1996107244702,601.316121854288
"6",0.5,50,60,0.120892925988993,0.00540036080147926,0.00279924438531871,0.00253170233767501,0.00253312598698926,0.00422212933839557,0.0177003133501645,0.244284587578381,0.804619971008319,9.41845574941703,153.968935298408,0.113119159007233,0.00165790020739536,0.000830480707818949,0.000905741247363239,0.000912449386156882,0.00194327853733407,0.0339573678535021,0.87990058835129,1.11032347661091,20.447078353349,500.394862640117,0.119380833525056,0.00513625731715638,0.00254321531959372,0.00227035078099852,0.00227188578016033,0.00397324373938781,0.0175320086100918,0.248154824469718,0.811701585210618,9.54980850090435,157.175355920998,0.110652892078567,0.00165590301166156,0.000836925007748103,0.000908811734532904,0.000915748807309176,0.0019815920034928,0.0347334501254788,0.920587567014478,1.14438036947476,21.2875250646661,526.732087404673
"7",0.5,50,70,0.106189535529285,0.00510041100663348,0.00247674105404654,0.0022173454772367,0.00221627820218232,0.0036195891346522,0.0096768834625379,0.093730350401699,0.654363525126953,6.23883404042731,84.4635024168079,0.0916013835331171,0.00159763719995586,0.000714407974293957,0.000799330446069585,0.000799600696995489,0.00167329847790254,0.0121479435541072,0.24784475209237,0.809055053116862,12.0532719058759,230.963974124198,0.106093658612057,0.00484526969987626,0.00221981297094297,0.00195158121024323,0.0019504781621556,0.00336722099729079,0.00941035718127582,0.0932882872915942,0.654348107011422,6.24658425256726,84.669218973433,0.0919080628475799,0.00157617905715851,0.000709618262196737,0.000795334391608951,0.00079558480676029,0.0016788756093384,0.0121442536988368,0.245911568903862,0.808966181469886,12.0722974357604,231.800068716164
"8",0.5,50,80,0.10745992059804,0.00488953456135185,0.00222328960122271,0.00195943411096299,0.00195727449255517,0.00325674160213232,0.00934266667659541,0.0951079498470093,0.717158842898316,7.59952098048963,126.873003569369,0.0836765566466011,0.00141860841742264,0.000634693035700779,0.000651512096523222,0.000654293199430336,0.0013542057457992,0.00998197392787353,0.160635792468125,0.788002023787411,13.6475709690738,377.357623732383,0.107491240783338,0.00463390222677191,0.00196318177674578,0.00169742618335716,0.00169475814300615,0.00300074608279628,0.00900886432567588,0.0941418396123862,0.715583523527366,7.58756401644917,126.832738463916,0.0842588695918449,0.00138887955754908,0.000640232132783666,0.000653233740309765,0.000655763340797695,0.00136588030105762,0.00978208946625546,0.158633989026342,0.790227955005909,13.664852279441,378.250404897093
"9",0.5,50,90,0.104533415443645,0.00471369816188123,0.00202720429724596,0.0017702869887918,0.0017656921927582,0.00283124395227237,0.00807394645587898,0.0788385524254807,0.465824001178743,4.01995977615014,58.6953714882582,0.0846718567957732,0.00128139008350802,0.000501003163300347,0.000503240680323673,0.000504474808796654,0.00119861768559871,0.0099140428523264,0.190420545234728,0.533935804532531,10.2906931905486,246.403398317068,0.104006311608669,0.00445542094051896,0.00176952450225722,0.00151038850543503,0.00150561316768205,0.00257140349112831,0.00779769488787215,0.0782418919292771,0.464288670864623,3.97714283748443,57.6410944772242,0.0839679569720174,0.00126899881128576,0.000511043494090132,0.000509296309008339,0.000510273992544657,0.00120200338301876,0.00987777508716844,0.188739129302453,0.525622962651606,9.97064190897126,237.550758059557
"10",0.5,50,100,0.0912640538364568,0.0045554722161568,0.00183897039574543,0.00160138378730473,0.0015973245389011,0.00261226023651738,0.00842027191840503,0.105327872497311,0.697117229387969,7.87146552768431,131.732223974358,0.0760072394533378,0.00117048861943619,0.000501566357639618,0.000430466556752223,0.000429770219075855,0.00104953745023593,0.0118267041153014,0.268126686839068,0.84556687622481,15.2784453508366,349.257572807807,0.0910665497555426,0.00430755696710954,0.00158216001015084,0.0013416786008132,0.00133769440770812,0.00235109392716823,0.00809931273748318,0.103932232518466,0.697848898229412,7.85481622496382,130.999689342946,0.0763284892751346,0.00116103107027419,0.000499447015653476,0.000429949899746339,0.000428974213300503,0.00104970195946604,0.0115478663397943,0.262018463393919,0.849392795876452,15.20408668055,345.693802111739
