"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"1",0.5,50,10,0.297684851761313,0.0391403827199326,0.022609785550215,0.0247147621564467,0.0247147657202509,0.940049173011277,294.525101233954,167119.055735514,46.8687486817037,15541.5619254602,8664448.43959922,0.273425082080037,0.0136361424313943,0.00716107210087335,0.00749642671394136,0.00749405986440513,2.12179384244135,1433.95093362889,1020932.25625826,91.2166147474352,58905.9724594472,42207426.7255313,0.298471901489487,0.0382718207088276,0.0219576843286012,0.0240865248327973,0.0240867170250015,0.944704841954251,290.12449545339,161876.549381437,47.0471943095506,15309.8124381351,8403568.56928403,0.275247566384364,0.0132039234452589,0.00742240140317135,0.00718817168487941,0.00718586655502243,2.12183373681943,1366.78046842687,959030.902572585,89.7355840092885,56112.0061017531,39804503.6078755
"2",0.5,50,20,0.364485125992851,0.0228860604488076,0.0134058220688044,0.0141428977417373,0.0141445306718384,0.361284667782073,58.5855470889676,16587.3777384112,42.5875821563735,8332.66183057693,2239782.90720354,0.400628613616753,0.00640846648425166,0.00350138476191595,0.00351919277239575,0.00351973538060036,0.315169435446615,110.750998419962,46391.6921575019,48.8320084553443,16443.9402478968,6278753.77881224,0.358926553694949,0.0221864903959241,0.0126941014337373,0.0134628451953549,0.0134647975574689,0.359378202340864,58.4908683326607,16573.7968835896,42.1345843155603,8246.37793008137,2221177.18625788,0.386355226132576,0.00629119702637012,0.00334442273982217,0.00339497697772043,0.00339399089908033,0.315849701645521,110.900356453552,46591.9493566459,48.2019635289958,16247.8130848014,6211321.93386545
"3",0.5,50,30,0.421849711875936,0.0173952617824451,0.00977353547488791,0.0103619566316674,0.010357103066044,0.257476733379724,49.7749615936157,17772.8958310576,48.6005829317924,10922.7892464416,3677760.28261193,0.539819658092641,0.00505728322644211,0.00236342804150681,0.0027181969299856,0.0027229738463,0.337405963057599,124.720332300717,65606.5365389019,63.1719496389839,25533.9259628125,12424093.6671135,0.418606393313522,0.0167252240255679,0.009046419135525,0.009676580089357,0.00967113019587762,0.256301983170381,49.2321364170701,17389.5746984466,48.8514668198497,11020.5703121779,3730331.86929634,0.528947334400032,0.00493977843686192,0.00229046927499162,0.00265342829336747,0.00265724669597901,0.337647811411197,121.158782913652,62585.5437663113,64.2419083688512,26061.5244439244,12757675.5865728
"4",0.5,50,40,0.370061742189085,0.0146418912674321,0.00801559012256499,0.00805409134838582,0.00804921401615875,0.164253931467255,22.8029351355089,5895.99086033363,51.1734193368959,12577.3734765313,4507620.77138307,0.417809542992815,0.00397153487862773,0.00179837596665691,0.00195521451134752,0.00195352420192127,0.150370123202276,36.9861650060067,14714.5326718893,98.8302881127529,40183.3192066864,17737400.803224,0.367446485163804,0.0139364897390625,0.00729177824271964,0.00735702877976457,0.00735256568191519,0.162685723796912,22.6479021072588,5876.88600176952,50.2166923041839,12293.8528653516,4407558.95553648,0.418416052735516,0.00395454623157575,0.00173396895556652,0.00196091005033901,0.001959183339824,0.146461794774471,36.6116795585935,14955.6061787497,95.5307493963313,38978.3689573467,17277465.7843622
"5",0.5,50,50,0.352979777110655,0.0127408439661534,0.00656584282781516,0.00646941099538126,0.00646437749093109,0.147930386361659,40.10885011923,33180.6270951886,94.3557948181397,67116.8127261039,79364429.0978888,0.394195350829565,0.0033260151475736,0.00139179614432011,0.00155027646530327,0.00155591650170068,0.149256977021271,177.148680549054,248235.894572967,372.899258223252,523945.983121201,737928672.915773,0.353414890609576,0.0120407452905129,0.00586664801487721,0.00577095203826994,0.00576548897698323,0.146024533463684,38.4484687262499,30852.255842367,90.5696547423249,62134.6249852703,72472460.8520259,0.398373116524592,0.00329079899892451,0.00136128761870778,0.00150745745861865,0.00151412588124454,0.140100306831834,161.415062330294,225627.224137543,339.529776163036,475589.93940132,669730699.694588
"6",0.5,50,60,0.357184470035709,0.0116430668268391,0.00578119830195955,0.00559238152481347,0.00558633348110883,0.153806625807804,36.6704676005271,22247.7906771276,77.372128157131,35113.4151623586,30094099.9688372,0.3663318536081,0.00301292830790576,0.00127125677872372,0.00137768716223174,0.00136739811426526,0.167446695777575,97.2100487290364,113523.928959814,203.251271408611,208764.186240516,236535421.624921,0.355544411384382,0.0109518020937207,0.00509500910420718,0.00489075240466026,0.00488455323983855,0.152291264765604,36.5626376627529,22200.952799822,77.3376607130838,34822.2563292346,29709582.3168249,0.365277996699293,0.00295102990948076,0.00128302677175123,0.00136359382007276,0.00135356358064607,0.166583881228031,96.9507895469063,113425.29980472,200.564255645734,205107.419007956,232283978.655838
"7",0.5,50,70,0.345447470775341,0.0109025474969158,0.00511750475460764,0.00483927410479681,0.00483451500088144,0.121606347999393,19.1309011382751,5381.93638224037,62.6129763946915,24517.203224081,16883708.5689367,0.355270913902409,0.00276253743044411,0.0011501583259652,0.0011681253898228,0.00116366147482894,0.118665861023587,32.6230355716299,13345.6156387741,154.463776021756,133661.050891699,129660041.36698,0.345179777345151,0.0102393447088444,0.00443955733579105,0.00414861885787954,0.00414347274401308,0.121035050512363,19.1194394705333,5378.55882202623,62.6284614634548,24701.0802418797,17126759.5502937,0.357267689908395,0.00273196177706679,0.00114181565207821,0.00116596512782291,0.00116120598171992,0.119857250196522,32.7848182810196,13349.0163313742,155.994325691923,136393.4946984,132642313.207853
"8",0.5,50,80,0.353094078022485,0.0103589782812827,0.00462936295811851,0.00429398307884645,0.00428964360138152,0.0945604873485931,35.4715256579074,41778.7408691457,58.2607080669913,15963.3351566997,8291509.70503296,0.378025539040346,0.00269296783281425,0.000992751478523935,0.00106012040884641,0.00106126103170197,0.143857163351339,225.230770588991,376738.179860673,85.485833434734,45441.8282104823,40548029.2580277,0.352702154149093,0.00968390420987583,0.003954090446776,0.00361548610268008,0.00361104660154607,0.0938130960269928,35.3804077217293,41584.4433050105,58.6501011167114,16117.6262811341,8369096.13220812,0.377975758727675,0.00267721776289522,0.000987507070211198,0.00105725752697435,0.00105893133677604,0.143102290546996,224.307875770201,374867.08639937,87.1278863233513,46230.3756238779,40907220.1469267
"9",0.5,50,90,0.311479009758858,0.00970729864133013,0.0041657350123705,0.00385609627467633,0.00384964003635146,0.0918171810352338,15.5823302231014,4869.38619889339,48.2783399655713,11546.2027742037,4470158.63609291,0.362690549169513,0.0024996497580257,0.000866417021787227,0.00093392104212669,0.000938225652249036,0.0877391136325739,27.9305894161988,14664.0758203209,64.5761620424515,23399.2861258137,13852268.1301447,0.309882836743101,0.00904207014039324,0.00349570409883858,0.0031806312336875,0.00317428272982145,0.0906143355612283,15.5174243416532,4852.72927485201,48.104963051987,11541.10494559,4499418.4784888,0.363721539009712,0.00249256856191078,0.000873132896468899,0.000931906707650561,0.000936211421186515,0.0867267813997134,27.7418774459042,14551.9802868297,64.1449524308116,23444.6533530913,14100050.9497527
"10",0.5,50,100,0.337694166533502,0.00916352789022157,0.00386513041835617,0.00350415599268986,0.00349711923660137,0.0810438234315958,15.0632330919447,4825.39718140167,59.2951446090263,13066.0191171269,4146566.92423549,0.382097650770599,0.00222226094038182,0.000791434568109384,0.000796020363802092,0.000799512247412524,0.083721089922797,32.7386441761259,15503.0785793846,58.5511921946747,19533.6399727053,8820791.21081859,0.335036968207508,0.00850596986566482,0.0031950668145854,0.00283004372446495,0.00282283844223846,0.0802374065587038,15.0601673045624,4837.07666346751,59.2363792910576,13087.8198810959,4169317.48471654,0.378063217987095,0.00220752702199047,0.000789797670859428,0.000792201274158537,0.000796008466071031,0.0829560881325908,32.6735573984825,15518.7382485149,58.3990454504534,19636.1871258679,8938095.57830965
