"","cvaR","cnm","cM","partial-data","equal-weight","full-data","optimal-weight.solnp","optimal-weight.osqp","CSL-cv","CSL-cen-lambda1","CSL-cen-lambda2","CSL-cen-lambda3","CSL-cen-lambda4","CSL-cen-lambda5","CSL-cen-lambda6","CSL-cen-lambda7","CSL-cen-lambda8","CSL-cen-lambda9","CSL-cen-lambda10","CSL-cen-lambda11","CSL-cen-lambda12","CSL-cen-lambda13","CSL-cen-lambda14","CSL-cen-lambda15","CSL-cen-lambda16","CSL-cen-lambda17","CSL-cen-lambda18","CSL-cen-lambda19","CSL-cen-lambda20","CSL-cen-lambda21","CSL-cen-lambda22","CSL-cen-lambda23","CSL-cen-lambda24","CSL-cen-lambda25","CSL-cen-lambda26","CSL-cen-lambda27","CSL-cen-lambda28","CSL-cen-lambda29","CSL-cen-lambda30","CSL-cen-lambda31","CSL-cen-lambda32","CSL-cen-lambda33","CSL-cen-lambda34","CSL-cen-lambda35","CSL-cen-lambda36","CSL-cen-lambda37","CSL-cen-lambda38","CSL-cen-lambda39","CSL-cen-lambda40","CSL-cen-lambda41","CSL-cen-lambda42","CSL-cen-lambda43","CSL-cen-lambda44","CSL-cen-lambda45","CSL-cen-lambda46","CSL-cen-lambda47","CSL-cen-lambda48","CSL-cen-lambda49","CSL-cen-lambda50","CSL-cen-lambda51","CSL-cen-lambda52","CSL-cen-lambda53","CSL-cen-lambda54","CSL-cen-lambda55","CSL-cen-lambda56","CSL-cen-lambda57","CSL-cen-lambda58","CSL-cen-lambda59","CSL-cen-lambda60","CSL-cen-lambda61","CSL-cen-lambda62","CSL-cen-lambda63","CSL-cen-lambda64","CSL-cen-lambda65","CSL-cen-lambda66","CSL-cen-lambda67","CSL-cen-lambda68","CSL-cen-lambda69","CSL-cen-lambda70","CSL-cen-lambda71","CSL-cen-lambda72","CSL-cen-lambda73","CSL-cen-lambda74","CSL-cen-lambda75","CSL-cen-lambda76","CSL-cen-lambda77","CSL-cen-lambda78","CSL-cen-lambda79","CSL-cen-lambda80","CSL-cen-lambda81","CSL-cen-lambda82","CSL-cen-lambda83","CSL-cen-lambda84","CSL-cen-lambda85","CSL-cen-lambda86","CSL-cen-lambda87","CSL-cen-lambda88","CSL-cen-lambda89","CSL-cen-lambda90","CSL-cen-lambda91","CSL-cen-lambda92","CSL-cen-lambda93","CSL-cen-lambda94","CSL-cen-lambda95","CSL-cen-lambda96","CSL-cen-lambda97","CSL-cen-lambda98","CSL-cen-lambda99","CSL-cen-lambda100"
"1",0.5,50,10,0.211671139617915,0.0934030518047466,0.0256394001628989,0.0578995492687694,0.0579055958253936,0.0975728427609734,5.05838476922334,4.84677049330224,4.54541741522449,4.16686146600278,3.73435585172102,3.26620267035098,2.78625287612441,2.31850467116401,1.87601729180904,1.47729938285783,1.13878919943906,0.860231917824865,0.650395733510342,0.49868303530941,0.395043263621701,0.314647830029199,0.253867054231519,0.210864215565711,0.181171444985884,0.162203469274466,0.151734874325173,0.148821751022235,0.154898900195655,0.165428208462913,0.178178338919766,0.193189069463206,0.210102909532339,0.228752067194708,0.249144799018152,0.271664725301666,0.295660148868557,0.32087185988951,0.347425474765521,0.375461299005168,0.404315641186797,0.434113045566451,0.46464659894119,0.496848375625725,0.530485758772558,0.56517267171466,0.599851734872021,0.634574442656715,0.669215330025076,0.705275289445043,0.740829908951922,0.777394117358069,0.815403661066644,0.854714797459156,0.895872102544293,0.937539044000602,0.981298659101828,1.02741143761398,1.07619686088988,1.12775194017189,1.18222657556776,1.2386111006208,1.2980738890189,1.36080280318854,1.42691106689093,1.49496544533789,1.56287990859332,1.63181880074183,1.70231362643013,1.77273396437914,1.84212236146499,1.90731364813146,1.96951800768762,2.03068183596117,2.09007245423951,2.14231696714403,2.19168994527083,2.23232497790578,2.26246696349246,2.29065839633255,2.31460271493778,2.33479879028676,2.35205089466029,2.36654513442143,2.37785196945827,2.3863105441183,2.39339978660127,2.39956579447913,2.40422935165096,2.40743223852153,2.40920556480943,2.4103630018889,2.41129375032753,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146
"2",0.5,50,100,0.224205491369162,0.0772023650899909,0.00364599168954367,0.00986446234666155,0.0100021576173486,0.0835378390957392,4.66563716915886,4.57382855689314,4.40228809910391,4.15917087304002,3.85772523520499,3.5093491018946,3.13047351342349,2.73684890459845,2.34563543658249,1.97336507184948,1.63483263453356,1.32278875047514,1.05273409555574,0.827857837254813,0.644017781984004,0.497999420320725,0.3856243979157,0.302806384559084,0.239540432634859,0.192021040708374,0.159944856244803,0.137532098049696,0.123983011939834,0.118723867893184,0.121442267828824,0.128838465767221,0.138869090591053,0.151032082644757,0.165170021348658,0.180248288504951,0.196738642149325,0.214625283199268,0.233598600627622,0.253785512187476,0.275413548973511,0.297958350240746,0.321082131967298,0.345797486846838,0.371847319115172,0.3990895128972,0.427563576318783,0.456957198019402,0.486712773820252,0.517592216371254,0.548682339685399,0.580202136569202,0.61165852382062,0.642867442246391,0.674855359813804,0.706672482120588,0.738682355299821,0.771899478834967,0.806109434625235,0.841343412528849,0.878238711641618,0.916584970758276,0.956994921741593,0.999343410525545,1.04379606651148,1.09066464851579,1.14003395009242,1.19082850027117,1.24268621336027,1.29611806886375,1.35183159618613,1.41026639430576,1.47150849210366,1.53440348488906,1.59745866076606,1.6588999918916,1.72168882453602,1.78296814267767,1.84146834264311,1.90014636879195,1.95765046236299,2.01362939736768,2.0681429287448,2.11900247754757,2.16422711231467,2.20326715842776,2.23931300320152,2.26573839012899,2.28769396667169,2.30641382004927,2.32311643425055,2.33865972117657,2.35018837781292,2.35961304008412,2.36810927870259,2.37604284082629,2.3817891341528,2.38641604387112,2.39076341742888,2.39368821214672,2.39533411531596,2.39605390218749,2.39679615898944,2.39756135312982,2.39785823325198,2.39785823325198
"3",0.5,100,10,0.115008563393091,0.0442167590766015,0.0144548709472921,0.028912246002897,0.0289136280249454,0.0426845987137337,0.197259090149161,0.189728362058181,0.179862465871788,0.167949167947696,0.154513288632121,0.140029968188469,0.125069734195369,0.110169495288207,0.0959023141581473,0.0828004095752151,0.0710494957508552,0.0608703574907627,0.0525072997695417,0.0461289471850516,0.0418835317641154,0.0395765383546735,0.0389212279000355,0.0397686026921698,0.0419349717151718,0.0452147896568077,0.0494249829958971,0.0544169674951152,0.0601759339545564,0.0663742142206638,0.0731043607859533,0.0804050846498503,0.0881998250527438,0.0965440712730331,0.105573400330978,0.115302477106857,0.125419032984325,0.135965220975552,0.147028086734993,0.158530787989069,0.170631790790007,0.183280316948994,0.196542796233987,0.210407060715581,0.224660600524499,0.239567063746356,0.254945397504823,0.270481428303724,0.286391426162353,0.302811774072511,0.319666054666769,0.337253487689851,0.355702589859633,0.375000217091486,0.394979195687378,0.415566140828827,0.437196713068862,0.459422327830954,0.482582376367689,0.50654866514489,0.531454864786053,0.556352179845181,0.581353517197431,0.606604086937997,0.631480354551822,0.656804327967418,0.681731912342908,0.70616513616679,0.730702258796573,0.755061727627665,0.779834499980781,0.80469050396877,0.830246118404099,0.856565188110576,0.883617721320815,0.911803929279575,0.941081740547091,0.971610331047192,1.00342468146958,1.03656050195363,1.07098216204112,1.1067577174479,1.14396012933253,1.18262648718429,1.22279472976269,1.26450320713459,1.3077905500673,1.35269616443425,1.39925966914012,1.44752111784569,1.49752167395591,1.54774438366433,1.59912396255365,1.65174087460275,1.70500269823953,1.75882853504492,1.81300721301328,1.86610572601771,1.92008782392309,1.97184345860666,2.02090528594881,2.06930702163198,2.11574493124763,2.1591334809119,2.19923792384343,2.23799069421851
"4",0.5,100,100,0.105517227247463,0.03730178405151,0.00224040089415585,0.00565409741256047,0.00566555456960312,0.0360361006714768,0.196024535072617,0.19275680451991,0.187173621370491,0.179431024040034,0.169758891056294,0.158485796988587,0.145992903128922,0.132744572379767,0.119036490105156,0.105412883654814,0.0923027408234826,0.0800756012855716,0.0689444118254258,0.0592479313766338,0.0510623619507335,0.0444280594711095,0.0394975383892007,0.0361900258118681,0.0343211578398193,0.0338312652656665,0.0346754889241623,0.0365576309462312,0.039315117873448,0.0428483971565013,0.047125984514764,0.0519309557322671,0.0572627988535463,0.0630731058406709,0.0693324011888704,0.076045262705637,0.0832463753247497,0.090940657008017,0.0991425449723041,0.10793580752597,0.117199313778602,0.126893418311758,0.136955698542812,0.147362898159182,0.158169686891398,0.169370274177373,0.181030163861052,0.193146780327931,0.205856929475055,0.219076087162063,0.23294929761184,0.247217570152806,0.261544815678689,0.276166202898218,0.291191409218447,0.306434196338948,0.321839324341952,0.337667684009279,0.354261861428366,0.371396953249649,0.38884611235305,0.406859223179305,0.425701734616493,0.445529858972168,0.466193598162538,0.487630919185244,0.509510813302345,0.531175227609795,0.552542229289648,0.573687957397343,0.594847842932441,0.615930158994784,0.637190569126678,0.658176585422393,0.679406056794975,0.701169524687904,0.722848859418821,0.744681480014994,0.766894549039519,0.789617117335045,0.812804817984102,0.836562254632241,0.860933228622072,0.886132277868844,0.912212330433698,0.939050946270708,0.966789419949698,0.995484400043143,1.02526401210755,1.05615510178418,1.08818501560381,1.12138102006152,1.15577096104147,1.19138300555576,1.22824561018022,1.26638759837362,1.30583801231418,1.34662618809404,1.38878229541952,1.43178232315174,1.47565161572651,1.52030119189519,1.56638290992676,1.61316333178584,1.66025274118871,1.7077002526699
"5",0.5,1000,10,0.0143783521862802,0.0038385768204159,0.00222694571650341,0.00316129525278976,0.00316166376076943,0.00294533684778528,0.00272449983415136,0.00270740354463959,0.0026911020529601,0.0026766154091746,0.00266511919056999,0.0026587390357277,0.00265900104629081,0.00266756175085238,0.00268562585492113,0.00271505375261574,0.00275739541242949,0.00281510809674471,0.00288963385663901,0.00298236359913475,0.00309547051016293,0.00323128092561302,0.00339226928986437,0.00357861109971736,0.00379210866541096,0.00403438342385619,0.00430805558000503,0.00461279589361884,0.00494743642577593,0.00531298850943261,0.005711477040457,0.00614089990654255,0.00660648743126715,0.00710923664157306,0.0076467722001488,0.00821823467890575,0.00882642334050278,0.00947168800034639,0.0101449689686224,0.0108503989034924,0.0115934540311511,0.0123699839735699,0.0131820609038817,0.0140227094237121,0.0148946222222793,0.0158028273045073,0.0167511653236632,0.0177341327708428,0.0187519208006713,0.0198035766130628,0.0208905352539355,0.0220082642845818,0.0231634794406563,0.0243554605513034,0.0255800544698703,0.0268437417077574,0.0281483469273663,0.0294914325432417,0.0308580161663939,0.032260260817234,0.0336967923129316,0.035159268100624,0.0366587967254748,0.0381987100173487,0.0397725488481517,0.0413900386593667,0.0430518371176326,0.0447553873791642,0.0465044345547282,0.0483042117759277,0.0501346859592781,0.0520110131806273,0.0539349250067929,0.0558980256740552,0.0578911867777514,0.059916590864126,0.061985343310524,0.0640904235670087,0.0662457359471904,0.0684415691387069,0.0706897915832117,0.0729931304265508,0.0753359965410218,0.0776957074704922,0.080094710608243,0.082559222352489,0.0850937015465745,0.0876950142922402,0.0903413490782837,0.0930384378632503,0.095794924961211,0.0985899812738967,0.101450302069706,0.104348980452023,0.107263686185371,0.11022401461566,0.113213008774643,0.116251542313645,0.119352774780391,0.122506187309636,0.125711529301042,0.128970190508304,0.132277520219752,0.135652904926758,0.139087392541474,0.142594716505306
"6",0.5,1000,100,0.0135903610044322,0.00278884340180245,0.000940914444508092,0.000925525035319885,0.000929204708266607,0.00161683653373168,0.00134518748027669,0.00134243699726136,0.00133929125791041,0.00133622048383591,0.0013337084417661,0.00133236094571364,0.00133292296269806,0.00133627524483415,0.00134333936871421,0.00135509708586466,0.00137264429080013,0.00139720005230542,0.00142982229614774,0.00147193552276083,0.00152498468527613,0.00159011140305444,0.00166922461976287,0.00176357445538116,0.00187432826035303,0.0020033712950489,0.00215283047448828,0.0023238053730421,0.00251798808063617,0.0027363981253309,0.00298055767006593,0.00325020335801538,0.00354587940555421,0.00386614717244067,0.00421231644525654,0.00458280768123507,0.00497776429059599,0.00539852231628833,0.00584444207857981,0.00631606344170162,0.00681215181551164,0.00733167631546423,0.0078776792951717,0.008449875647753,0.00904971214991161,0.0096755520634902,0.0103292992616992,0.0110106411045064,0.0117162611348461,0.0124504941178578,0.013212319158841,0.0140017544063506,0.0148164655631606,0.0156552732325121,0.0165209622059509,0.0174109729699232,0.0183229784321734,0.0192546462822549,0.0202214898171692,0.0212174851911297,0.0222449768348069,0.0233030824290515,0.0243905751743418,0.0255082452679394,0.0266572893719434,0.0278415278375353,0.029052075953123,0.030281212888806,0.0315340698070331,0.0328198602489467,0.0341385624575931,0.0354934913840664,0.0368853628946159,0.0383100252682129,0.0397749803204513,0.0412610510385967,0.0427827091815331,0.0443389089481749,0.0459206803493027,0.0475362368581187,0.0491656917042363,0.0508247718460185,0.0525232186068389,0.0542565534887161,0.0560373152686054,0.0578558275037249,0.0597047467694268,0.0615887506865267,0.0635152449669734,0.0654710890443364,0.0674656525837458,0.0694971573222586,0.0715786521956222,0.0736975368992284,0.0758375133423734,0.0780015327185216,0.0801958889694104,0.0824366958054018,0.0847079743102911,0.0870292736516666,0.0894109167886941,0.0918356976555886,0.0943115009558214,0.0968451681331388,0.0994275100548168,0.1020471838334
"7",1,50,10,0.338150997807363,0.159987992974805,0.0462873305201101,0.0953385763662681,0.0953523326593295,0.141041343425953,8.11126554006202,7.83711865248254,7.44299609671086,6.94427872637111,6.36573365957809,5.7296053776683,5.06282786331378,4.3857629560226,3.72732793657062,3.10553681176209,2.53843105140314,2.03627730943756,1.61375398065493,1.26351294326816,0.988386672072788,0.777410310178389,0.616356018701544,0.497354939353438,0.408866543388694,0.355918898683693,0.320554167475728,0.296108694486037,0.276382293573064,0.254363780861556,0.239974728465519,0.232902753650985,0.238534162033991,0.251308450025039,0.266707462284902,0.283669316026557,0.30284805435508,0.324298064741489,0.348360625196983,0.373558289260946,0.399914870819484,0.428178892437709,0.457938662916435,0.488379752313968,0.52033658697319,0.553176068412055,0.587406646272986,0.622259396325383,0.656698168685182,0.691496608022452,0.726625819911993,0.763172776755768,0.800905923152514,0.839729626382793,0.879904413639771,0.922261583297478,0.966864900101348,1.01409354233622,1.06315437285734,1.11339268854106,1.16595498707548,1.22154447352897,1.28027349965082,1.34225582148412,1.40760711866673,1.47644575407287,1.54764856276451,1.61909944829845,1.69059357152463,1.76311821375716,1.83498106980939,1.90343493294288,1.9671275643971,2.03062471315948,2.09227001151091,2.14786171878868,2.19712844138259,2.23445760077563,2.26375296267545,2.29225959695635,2.31580010758406,2.33573197698785,2.35318805075576,2.36656269027282,2.37761329222541,2.38687456059816,2.39401289411947,2.39993898036291,2.40402152350403,2.40706179531606,2.40904392191036,2.40993240881049,2.4108528851574,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146,2.41129954249146
"8",1,50,100,0.362488689579738,0.1358561827936,0.00639084378851354,0.0169199096127935,0.0171909063634954,0.115483017497494,6.8777537199437,6.76520364119876,6.55409967967522,6.25152203899146,5.87034003804748,5.4257599795594,4.93652458579183,4.42057320259586,3.89028408853929,3.37696304945705,2.88662353292445,2.43033519250365,2.01516471511341,1.64840233101303,1.3289392728671,1.05899289917483,0.837972402818274,0.658657857274957,0.519820833522079,0.409104292614881,0.32392336340145,0.261099698520413,0.215820181960333,0.183660233881767,0.163133849848232,0.154246070408443,0.153986044992952,0.158348783868898,0.167004906078207,0.178674613266666,0.193224893136305,0.209560007060808,0.227415723656731,0.246862988168618,0.267338290520967,0.289193816227986,0.312079448370702,0.335882255595005,0.361092868085854,0.387390172206703,0.415002141014971,0.443970933751725,0.47372327890512,0.504866029166244,0.536914403059908,0.569778830071111,0.602996858888169,0.634652485822017,0.666124287092124,0.698009757855294,0.730197385901451,0.7633994790171,0.79721666277563,0.831781695628263,0.868034438346822,0.906312321632899,0.94671432081884,0.988866918772856,1.03297951255676,1.07938549097816,1.12828397598347,1.17976127926365,1.23313166235532,1.28749516566506,1.34430210563599,1.40316213601452,1.46410677605126,1.52726370682772,1.58957926342751,1.65179241041996,1.71421775195566,1.77677307626274,1.83947201935693,1.90098313879257,1.96050275922064,2.017297215468,2.06971610493397,2.12075322637753,2.16887323225952,2.20765448119272,2.24187730545641,2.27138787983486,2.29249528243008,2.31114664929351,2.32836257181107,2.34127516951812,2.35224902354423,2.36168786043506,2.37013823629916,2.37797091254176,2.38386522436271,2.3886622155307,2.39220147189368,2.39453330284037,2.39616851064325,2.39690528287597,2.39766470348551,2.39785823325198,2.39785823325198,2.39785823325198
"9",1,100,10,0.194752690657012,0.0796162976139554,0.0256359387790656,0.0499448447647563,0.0499478829121166,0.0615931814561298,0.318804014897964,0.309035763759523,0.296153223074098,0.280522231458447,0.262588917335418,0.242803928050791,0.221898247778617,0.200464001131497,0.178993409901047,0.157987539356842,0.138117910353491,0.119989066883429,0.104024382437053,0.0901476750215332,0.0786567622168411,0.069724326794192,0.063093741911822,0.0588004197953845,0.0565863065312241,0.0561729426846673,0.0573703115075496,0.059922889947936,0.0636051735415403,0.0683580890121637,0.074084580203268,0.0805857197561517,0.0877927195019644,0.0955793076476784,0.104035045377776,0.113038144633166,0.12266306180107,0.133056423253035,0.143806859962244,0.154939236527318,0.166642618280816,0.178914039109852,0.191735297018592,0.204982002424498,0.21888792701792,0.233324600833682,0.248297001651555,0.263796599996045,0.279756411500611,0.296150981340423,0.31320687630782,0.330794566606137,0.349112394723017,0.368154473201451,0.387994928873639,0.408704685152641,0.430444810949992,0.452959445693308,0.475985843582568,0.499918054865229,0.524570055311746,0.549904150858273,0.574989908302581,0.600485713038613,0.625945753898121,0.650657431893546,0.675376684907424,0.700084090701241,0.724745348896404,0.749339676821872,0.773800421324919,0.798888925252262,0.824307092058582,0.850385088514019,0.877341729222226,0.905326241693754,0.93441279071566,0.964747387261032,0.996365274307592,1.02930201720802,1.06359339089147,1.09919250018564,1.13619107982544,1.17465086879226,1.21461011778756,1.25610679751158,1.29917998779397,1.34386837088643,1.39021229799296,1.4382516044675,1.48802727833115,1.53929894687619,1.590982194771,1.64434570867031,1.69811465588452,1.75287123390789,1.80903758369954,1.86368010139294,1.91796324562947,1.97102981680105,2.02071536116668,2.06901983006983,2.11512092740632,2.1576090617111,2.19841312192151,2.23669445562958
"10",1,100,100,0.176985290799633,0.0703121786259704,0.00364593841221164,0.0102664393158992,0.0102992441933785,0.052274417446107,0.305887740297832,0.301710065619627,0.294525948820461,0.284501056717628,0.271900346355011,0.257073111168493,0.240390666767943,0.222278021728426,0.203252362314907,0.183782019287533,0.164294258737657,0.145245931161975,0.127241317800516,0.110683111473239,0.0956954195197179,0.08254068210857,0.071371397483162,0.0624556641290787,0.0555128234974916,0.0504937901309447,0.0473092624102963,0.0458142715462654,0.0458413961612528,0.0472588499214115,0.0497971639003268,0.0532796541003032,0.0576273209807685,0.0626265927202919,0.0683125898407535,0.0745826492494102,0.0813247656341463,0.0886172602925448,0.0964289873016708,0.104695014004624,0.113558878361857,0.123051047169338,0.133058897236744,0.143286596090478,0.154008078733681,0.164930012352438,0.176213729937335,0.188067184875906,0.200402265292478,0.213345765944584,0.226869833919891,0.240779792194073,0.255343083554299,0.270330430160073,0.285165548219416,0.300374387960745,0.315741657190074,0.331512858457324,0.347799330476395,0.364514989460631,0.381753095459366,0.399638131100204,0.418384204248703,0.437985755724523,0.458391204535243,0.479516029572876,0.501438222329617,0.523438661936604,0.545730051334571,0.567822679685043,0.589482973767625,0.610890601674352,0.632042374523241,0.652852285478871,0.673688350491327,0.694687100757099,0.716121806327211,0.737794695023797,0.759557992056269,0.782057739919149,0.805213198848238,0.828756618822836,0.85280933719589,0.877637575196192,0.903273445457724,0.929774037230373,0.957267535727464,0.98571344057118,1.01524107792886,1.04587711583187,1.07764856190995,1.11058324953898,1.14470875851198,1.1800533779683,1.21664543452254,1.25451380977766,1.29368767815918,1.33419621036285,1.37606938497763,1.41933743036491,1.46363817505029,1.50829672063772,1.5541180136045,1.6013988757592,1.64893592569717,1.69749648018414
