"","cvaR","cnm","cM","partial-data","equal-weight","full-data","optimal-weight.solnp","optimal-weight.osqp","CSL-cv","CSL-cen-lambda1","CSL-cen-lambda2","CSL-cen-lambda3","CSL-cen-lambda4","CSL-cen-lambda5","CSL-cen-lambda6","CSL-cen-lambda7","CSL-cen-lambda8","CSL-cen-lambda9","CSL-cen-lambda10","CSL-cen-lambda11","CSL-cen-lambda12","CSL-cen-lambda13","CSL-cen-lambda14","CSL-cen-lambda15","CSL-cen-lambda16","CSL-cen-lambda17","CSL-cen-lambda18","CSL-cen-lambda19","CSL-cen-lambda20","CSL-cen-lambda21","CSL-cen-lambda22","CSL-cen-lambda23","CSL-cen-lambda24","CSL-cen-lambda25","CSL-cen-lambda26","CSL-cen-lambda27","CSL-cen-lambda28","CSL-cen-lambda29","CSL-cen-lambda30","CSL-cen-lambda31","CSL-cen-lambda32","CSL-cen-lambda33","CSL-cen-lambda34","CSL-cen-lambda35","CSL-cen-lambda36","CSL-cen-lambda37","CSL-cen-lambda38","CSL-cen-lambda39","CSL-cen-lambda40","CSL-cen-lambda41","CSL-cen-lambda42","CSL-cen-lambda43","CSL-cen-lambda44","CSL-cen-lambda45","CSL-cen-lambda46","CSL-cen-lambda47","CSL-cen-lambda48","CSL-cen-lambda49","CSL-cen-lambda50","CSL-cen-lambda51","CSL-cen-lambda52","CSL-cen-lambda53","CSL-cen-lambda54","CSL-cen-lambda55","CSL-cen-lambda56","CSL-cen-lambda57","CSL-cen-lambda58","CSL-cen-lambda59","CSL-cen-lambda60","CSL-cen-lambda61","CSL-cen-lambda62","CSL-cen-lambda63","CSL-cen-lambda64","CSL-cen-lambda65","CSL-cen-lambda66","CSL-cen-lambda67","CSL-cen-lambda68","CSL-cen-lambda69","CSL-cen-lambda70","CSL-cen-lambda71","CSL-cen-lambda72","CSL-cen-lambda73","CSL-cen-lambda74","CSL-cen-lambda75","CSL-cen-lambda76","CSL-cen-lambda77","CSL-cen-lambda78","CSL-cen-lambda79","CSL-cen-lambda80","CSL-cen-lambda81","CSL-cen-lambda82","CSL-cen-lambda83","CSL-cen-lambda84","CSL-cen-lambda85","CSL-cen-lambda86","CSL-cen-lambda87","CSL-cen-lambda88","CSL-cen-lambda89","CSL-cen-lambda90","CSL-cen-lambda91","CSL-cen-lambda92","CSL-cen-lambda93","CSL-cen-lambda94","CSL-cen-lambda95","CSL-cen-lambda96","CSL-cen-lambda97","CSL-cen-lambda98","CSL-cen-lambda99","CSL-cen-lambda100"
"1",0.5,50,10,0.161688622917041,0.0706633461382214,0.0190342833191364,0.0406087222208251,0.0406148738679392,0.0566197204132296,3.68507556286498,3.50261026930903,3.24525707111627,2.92864213177119,2.57452647864399,2.20180077915372,1.82894363610992,1.48193435791626,1.17381553804981,0.909599654115796,0.693543765418001,0.526731596423245,0.407227039790828,0.320537428225028,0.256538637524376,0.208228456677854,0.171761167495573,0.144726499960925,0.125281492026886,0.111829660010821,0.103280445773468,0.101736941201214,0.107180965885169,0.115367995911922,0.125151798429057,0.136411351964273,0.149215893022007,0.16355775964879,0.179108586895444,0.196326713882235,0.215507826475554,0.236733747394614,0.259191094532602,0.283108418754046,0.308916565418493,0.335672300964395,0.363310569881442,0.390718940933137,0.418618871794646,0.447058493856193,0.475534673809528,0.504429350413322,0.5344053121336,0.565175221369401,0.597096327711321,0.630841053707621,0.666320119065872,0.703967661585434,0.743905366844907,0.786364732163329,0.831428397245548,0.879259250213839,0.929970637198473,0.983674510588224,1.04048530570531,1.10051892022861,1.16244400854423,1.22703295971222,1.29508185701284,1.36671089092308,1.44204249162153,1.52029736022801,1.60162436408738,1.68695118083411,1.77640528264813,1.86853893892399,1.96362172055275,2.0597209996869,2.15473258311089,2.24650899067804,2.33964272777801,2.43354292915066,2.52322789410443,2.61047524522265,2.69085699913266,2.76590678407662,2.83830886691467,2.90829929483457,2.96936254084364,3.01975382237308,3.06067334850759,3.09493580743981,3.12483393536114,3.15125012433536,3.17533729525122,3.19173806479434,3.20659577038448,3.21914963504253,3.22837058669751,3.23644425268725,3.24370326739949,3.24896130270522,3.25300092410393,3.25479054150506,3.25600525999848,3.25725914810481,3.25731491572237,3.25731491572237,3.25731491572237,3.25731491572237
"2",0.5,50,100,0.167566003666324,0.0600184418046729,0.00244690317555981,0.00660082715641294,0.00673126000690507,0.0453964180045297,3.11196414530615,3.03741970304304,2.89914895248994,2.70489027662206,2.46902739895601,2.2017205819673,1.91736800776934,1.63154927920359,1.35891744193387,1.10923867004529,0.889697944825195,0.698961130131101,0.540275353911787,0.412823149476182,0.310926297075386,0.233582493271374,0.175615139863242,0.132920771785682,0.10250745933668,0.0809598361642671,0.0684280314688529,0.0638372514396985,0.0636418983850643,0.0668342337956043,0.0724868392972168,0.0801526838056525,0.0894041299830042,0.0996467088606992,0.110996744892664,0.123402759746268,0.136778689116378,0.150930938500467,0.166045256272667,0.182557513553696,0.200414231884337,0.219448636840142,0.239557398964396,0.261277146298939,0.284393610081764,0.308369407990331,0.333528353287991,0.359494057567834,0.385442937920649,0.410786414750317,0.435624118148598,0.460927435094369,0.486739715483939,0.512878398844332,0.539710720617161,0.567488863806742,0.596673976956602,0.62739940591014,0.659751057784402,0.693762275703886,0.729650985733945,0.767637218323619,0.807799603601009,0.850218488551128,0.894975501665444,0.942153726199685,0.991826158540797,1.04408191164018,1.09901939404542,1.15672740268075,1.2172965763422,1.28081868004377,1.34738690383705,1.41665051435067,1.48704736118383,1.55795485617837,1.63171542467486,1.70874283386554,1.78913091312177,1.87297563048826,1.95829264369582,2.04352437089754,2.12875117696072,2.21288398020949,2.29297532065296,2.37454830138781,2.45360688031,2.53106641632048,2.60913465089752,2.68683176336878,2.75795205446722,2.82614339437621,2.88630713569873,2.93593309448381,2.98000978673196,3.02038831216341,3.05380438202521,3.08017432195165,3.1037856948308,3.12610909152359,3.14640623308871,3.16273545036554,3.1763201949317,3.189020794905,3.20012804480238,3.20952286845672
"3",0.5,100,10,0.0841673252369536,0.0354575072659576,0.0104211958091992,0.0213660259810198,0.021364528099889,0.022964538953367,0.145485809273293,0.138860950586341,0.13026221203468,0.120000969881718,0.108542826847053,0.0963395202218727,0.0839629570365871,0.0720085252981929,0.0607610813455292,0.0506010654179243,0.0419352152018272,0.0348767525650398,0.0293265545049025,0.0252492063146787,0.0226410227328015,0.0213108017409504,0.0210531733249382,0.0217045342716696,0.0231147678173425,0.0252010987972422,0.0278494034221651,0.0310246287411693,0.0347005216784544,0.0388426384061979,0.0434673157120798,0.0484335198859267,0.0537174888884244,0.0594554086626051,0.0656293175300889,0.0723092133648158,0.0794643856749028,0.0872299664098871,0.0954879527190198,0.104242429068462,0.113370530171239,0.122776421741589,0.132511767272663,0.142588005448307,0.153175991815785,0.164248606133615,0.17589424974417,0.188263578600339,0.201393659849779,0.215379272332682,0.230243212076536,0.246111959969386,0.262903439319972,0.280716975480579,0.299206333616367,0.318453140851578,0.338509108661244,0.358675037994328,0.378922297330356,0.39936256115028,0.419578495760806,0.439951347139109,0.459974925325514,0.479689648473355,0.499301212595454,0.518890568058381,0.53871716826194,0.558923665145907,0.579768246618962,0.601311828926603,0.623841198784132,0.647345427400241,0.671932275952215,0.697634364888886,0.72448468211004,0.752443358582037,0.781599065356498,0.812001784455749,0.843686209190886,0.876687896559222,0.911042746958126,0.946786972396046,0.983957652082066,1.02259192535879,1.06272765322932,1.10440320353606,1.14765718400235,1.1925289706416,1.23905830378431,1.28728539130481,1.33725075310498,1.38899584683139,1.44256206742799,1.49799174132256,1.5553271681849,1.61461187124156,1.67588913759995,1.73920322718759,1.80459868717847,1.87212010271101,1.94181351420747,2.01268417136341,2.08438805187074,2.15789147036364,2.23215586234435,2.30701828170239
"4",0.5,100,100,0.078881208254974,0.0309347598493796,0.00132375059446829,0.00394771115045957,0.0039660827193036,0.0178493138662748,0.131989765715355,0.129241506748679,0.124563908476759,0.118124148756528,0.110181423631984,0.101033096417658,0.0910164198911533,0.0805154666916323,0.0699629002932573,0.0597896547505451,0.0502770598867642,0.0416819544619904,0.0343052081089689,0.0282154400356629,0.0234311423848016,0.0199434281431477,0.0176665316248825,0.0164043141831486,0.0160564616250084,0.0164429708748466,0.0175157473078129,0.0191429883972242,0.0212709264701603,0.0238142199004746,0.0267470423913828,0.0300105431379342,0.0336657023487234,0.0377377746953969,0.0421720051863383,0.0468579331938409,0.051890214641551,0.0571864084407719,0.0628037506750291,0.0688447447651122,0.0751916583321932,0.0820341752950288,0.0894055431294702,0.0972472861965638,0.105555994489971,0.114387407210928,0.123296152703444,0.132401096142926,0.141473990549055,0.150832079716606,0.160592772112581,0.170895604382558,0.181688631027187,0.193097143888128,0.205232440882796,0.218010020756409,0.231507776598065,0.245817238927589,0.260933284897031,0.276759266206755,0.293167949869274,0.310385137866696,0.328011469739281,0.345989917528818,0.363993881517387,0.38122601557236,0.398174822386689,0.41507488399855,0.432014624481267,0.448963709638418,0.466036788544711,0.483142075441164,0.500611421500347,0.518233037801883,0.536366550624048,0.554917788947152,0.573972178667504,0.593636222073024,0.614115297145325,0.635201655451709,0.657095458319279,0.679810607003258,0.703456072255964,0.728056777396907,0.753637805844761,0.780224843347837,0.807843539500847,0.836520214090816,0.866281329535185,0.89715382310013,0.929164610592001,0.962341383496465,0.996712010424515,1.03230442613478,1.06914724560504,1.10726894224106,1.14669915610244,1.18746694407491,1.22960212589646,1.27313481289945,1.31809564025086,1.36451513333001,1.41242426277555,1.46185455950947,1.51283774325671,1.56540597640946
"5",0.5,1000,10,0.00992373272558035,0.00370426937888795,0.00135114331322656,0.00259539131835579,0.00259507733846397,0.00193145555484251,0.00199847490634744,0.00195239606182444,0.00190369145002119,0.00185328360308271,0.0018024267675239,0.00175232854948705,0.00170480642756951,0.00166108286867679,0.00162279552478279,0.0015916341347401,0.00156882697663921,0.00155565174702089,0.00155393822349687,0.00156452685309797,0.00158895581873328,0.00162715057854581,0.00168061890447101,0.00174990474199006,0.0018359431342225,0.00193946404072882,0.00206156536751313,0.00220287559181687,0.00236320002174453,0.00254313945585804,0.00274308915475917,0.0029617739709442,0.00319855683859235,0.0034527030025598,0.00372692411727592,0.00401995754467426,0.00433162470658731,0.00466254604009197,0.00501445608826518,0.00538773842988641,0.005785642212035,0.00620433891467919,0.00663978383700209,0.00709614970351968,0.00757459417764285,0.00807569033245083,0.00859769729379777,0.00914116976581682,0.00970471582174159,0.0102948725136136,0.0109076415826813,0.0115434594338627,0.0122042706428476,0.0128914166302821,0.0135994259634818,0.014333437670466,0.0150907744136822,0.0158813846946536,0.0166971164382472,0.0175391217018977,0.018416682678153,0.0193266149863015,0.0202639249947835,0.0212376445377191,0.0222502232141975,0.0233012897060934,0.0243926881796615,0.0255157888909878,0.0266650741813791,0.0278339915903268,0.0290209787413545,0.0302346394063765,0.0314803780900238,0.0327581210835757,0.0340606207894191,0.0354121331961708,0.0367960142745374,0.0382079086873538,0.0396646960535255,0.0411737396831327,0.0427317288275627,0.0443385833032843,0.045989654355968,0.0476914048649208,0.0494426318012072,0.0512272981603883,0.0530413373116445,0.054882569444989,0.0567352044543641,0.0585861981145666,0.0604619662035272,0.0623596564814244,0.0642838521776298,0.066224995308774,0.0681827233878025,0.0701795916950167,0.0722298091224616,0.0743408682043779,0.0765080867033091,0.0787408939855477,0.0810422205881339,0.0834134360205513,0.0858558334065415,0.0883709692274811,0.0909602066771259,0.0936249692606398
"6",0.5,1000,100,0.00957855689577157,0.00306381909650322,0.000289827293880091,0.00047005849592361,0.000475349043988606,0.000786702239305243,0.000530378107366784,0.000523234348045196,0.000514395614555953,0.000504261011242183,0.000493490289257157,0.000482755277816125,0.000472689615945721,0.000464003852001239,0.000457460803974249,0.000453977656234242,0.000454398902771466,0.000459552235981985,0.000470423088028425,0.000487667407470134,0.000511870057763488,0.000544368807936442,0.000585491236088204,0.000635998899859532,0.000696788075217772,0.000768221503620356,0.000851113259033643,0.000945591259717116,0.00105141482271075,0.00116855757483746,0.00129553770988178,0.00143408525320292,0.00158410755569468,0.00174574889897089,0.00191863301943469,0.00210276890232265,0.00229835497641862,0.0025057588181536,0.00272657584131973,0.00296099207172729,0.00321063800674695,0.00347561441611967,0.00375508908893066,0.00404753843939136,0.00435735906340508,0.00468056459057952,0.00501931811391712,0.00537461338414125,0.00574774055171551,0.00613776577857356,0.00654234140946358,0.0069637045145439,0.00740139903746358,0.00785669621115993,0.00833040629979433,0.00882245958036883,0.00933115211407918,0.00985676873198964,0.0103965335172411,0.0109564720848067,0.0115358934157766,0.0121368492889845,0.0127614440720475,0.0134125805395919,0.0140935471903908,0.0148001262349951,0.0155270424160649,0.0162644469378158,0.0170190359495737,0.0177913722716671,0.0185855617853916,0.0193991306729199,0.0202433091027386,0.0211212702405913,0.0220311522811006,0.0229740613707997,0.0239493104071547,0.0249576703823117,0.0259937582091301,0.027052960879786,0.0281227498548402,0.0291865443632911,0.0302662659287092,0.0313689069627254,0.0324826455779278,0.0336216076920058,0.0347947944666198,0.0360038465668641,0.0372492469472273,0.0385362680991136,0.0398681855692439,0.0412462680951894,0.0426706019706055,0.0441420461258991,0.0456622100865652,0.0472292468573909,0.0488323966506294,0.0504718297271751,0.0521384863461449,0.053819366167543,0.0554935627355881,0.0571737763505666,0.0588351897381235,0.0605015234008605,0.0621721854468079,0.0638480155191495
"7",1,50,10,0.27765046404886,0.127079336429533,0.0335995955234685,0.0696624543330607,0.0696755111477278,0.0911560850618929,6.30975052310699,6.07186782771128,5.73158866827164,5.30571918422072,4.81588772085318,4.28828414056215,3.7426699413233,3.20097285746978,2.68088134978054,2.20477273917827,1.78819551012198,1.43044393903679,1.13558440566578,0.897192293167237,0.714708010492425,0.576248949257116,0.474761973720151,0.410769375607237,0.364147320322862,0.329121714231592,0.29550531934899,0.262490568192775,0.235095871005476,0.211663557112369,0.194092278194533,0.182987222226175,0.183344837941348,0.189128683430484,0.200595088455045,0.213699897152512,0.22884831968321,0.246019125811498,0.265638735734947,0.287123797672431,0.309932215527128,0.334097146570689,0.359377213379058,0.386319751299226,0.413866769643995,0.44155113346091,0.468795915355877,0.496808926076006,0.525763513872879,0.555846419028651,0.587246453576475,0.620025728248957,0.654854671574947,0.691960066829185,0.731383519993706,0.773106091001043,0.817476762987739,0.864604659987345,0.914599634853466,0.967573614800836,1.02364093623729,1.08291760242129,1.14535879658809,1.2092131354417,1.27651469070599,1.34738352715572,1.4211463894057,1.49776680145244,1.57824734323708,1.66271401785056,1.7512948121979,1.84411955880321,1.94131991418626,2.03842622536694,2.13596551035423,2.2334840572774,2.32859993430506,2.42450048894847,2.51905489051737,2.60682120375991,2.69339032764155,2.77272398902008,2.84355759544005,2.91431318509631,2.97476967318237,3.02143048709286,3.06061217087823,3.09346509480223,3.1230645240093,3.15041212646344,3.17462960056067,3.1904536149821,3.20570106155262,3.21904856680368,3.22804650013502,3.23611205309124,3.24342023222296,3.24812059598478,3.2522505660287,3.25405169310108,3.25525030671783,3.25648792103397,3.25731491572237,3.25731491572237,3.25731491572237,3.25731491572237
"8",1,50,100,0.292464821327915,0.109073295273807,0.00443696428545383,0.0112425458664766,0.0114389123678602,0.0655042739268181,4.91672445352522,4.82182376199162,4.6451162329345,4.39525451291363,4.08366647770819,3.72560376815727,3.33566508540157,2.93294452943688,2.53088746129004,2.14292387839542,1.78632239615368,1.4665637959752,1.18592213717171,0.942359238537814,0.741100860501001,0.57477714071195,0.440372910500231,0.336101852580446,0.257818936750656,0.198148751714914,0.153297021830237,0.121626827569679,0.101465628053016,0.0912038862018188,0.0868158103431086,0.0876336426869529,0.091943017284351,0.0989314797477309,0.108156327269995,0.11901617371001,0.131302109388002,0.144351793977109,0.158689344579473,0.174391781552813,0.191540705353829,0.210054884955969,0.229838189433154,0.250953582327091,0.273592921332805,0.297525004664019,0.322530215873968,0.348771537975502,0.375849185675881,0.402454027288327,0.427781609983946,0.452499077589957,0.478106753264241,0.50409307809338,0.530476390968489,0.557968171345354,0.586635237432035,0.616941141483143,0.649019243266665,0.682599498577055,0.717976047337096,0.755421300811119,0.79503291311639,0.836891214414699,0.881061366473969,0.927634973433848,0.976707110276356,1.02836337938356,1.082691803903,1.13978092545759,1.19972128134346,1.26260482450053,1.32852476848331,1.39757576903641,1.46931452730604,1.54301803918392,1.61780466701623,1.69436892267042,1.77428756446574,1.85765606826506,1.94330168579957,2.02776262604936,2.11238736633316,2.1982067639257,2.28307894155301,2.36576734432491,2.44659630911881,2.5264972084239,2.60524433324766,2.6838114167828,2.75831310486756,2.82804589801212,2.89004450448333,2.9387172827484,2.9835457021756,3.02507371484396,3.05944546382089,3.08413367646876,3.10809432769473,3.12947304031598,3.14843403702393,3.16467241939707,3.17837243555703,3.19069976326769,3.20126722021234,3.21068402713089
"9",1,100,10,0.143472744796621,0.0648711921225266,0.0183022853469402,0.0376628854032686,0.0376688701656625,0.0366317392879335,0.253397553481925,0.244656667914801,0.233150040017404,0.219222405484326,0.20330412398437,0.185971789516546,0.167643297848849,0.149039218127931,0.130684355581674,0.1132243202321,0.0970840738098725,0.0825050744258128,0.0698854573458502,0.059192611906031,0.0505164954046863,0.0437965983390172,0.0389098856927291,0.0357961617025116,0.0342476838146147,0.0339513462209981,0.0347082652474524,0.0364171799894447,0.0389366821545447,0.0421487593708678,0.0458503422799143,0.0500940184391944,0.0548139857131245,0.0599772573487216,0.0657158026105834,0.0720507003646383,0.0788773983265159,0.0861140518204139,0.0938574404029206,0.102056711818714,0.110846343935345,0.120161106303783,0.129970605545931,0.13995313427292,0.150283449309696,0.161261578803764,0.172901550052851,0.185192674018199,0.198282411840019,0.21225712161,0.227108550183951,0.242895872430141,0.259459701754216,0.277086297164793,0.295396865104881,0.314513877750669,0.334502138209038,0.354923845619929,0.375310751891596,0.395458266149687,0.415640966680299,0.435487289228258,0.455289629646128,0.475275493486444,0.495055661668855,0.514914086053843,0.534841189419968,0.555052715927742,0.575678921241428,0.597212198175772,0.619626087185153,0.643019637280412,0.667460553264846,0.693014572163919,0.719714663297173,0.747568886189994,0.776571646309272,0.806819100739701,0.838346304867233,0.871188586216494,0.905381934239431,0.940962537193384,0.977967310416786,1.01643361905764,1.05639927638976,1.09790254193454,1.14098232146972,1.18567772473215,1.23202837692417,1.28007457008012,1.32985710121578,1.38141709985826,1.4347964754777,1.49003659015867,1.54718077101011,1.60627182965627,1.6673536075772,1.73046972588403,1.79566499765989,1.86298452975682,1.93247369309591,2.00417832537172,2.0770808703743,2.15070876444817,2.22498289651012,2.29962637372915
"10",1,100,100,0.137127789722772,0.0571361163004459,0.00247570047580212,0.00683474708280026,0.00686269466959936,0.0279385712571279,0.22440325528525,0.220758035938269,0.214522481676545,0.205888049658356,0.195080316255517,0.182447839579263,0.168334216393248,0.153158634128002,0.137388759487318,0.121513713550251,0.105937544582633,0.0911790120286682,0.0775848004052614,0.0652881615753732,0.0545717430765529,0.0455217214531812,0.0382263102257159,0.0325027024902741,0.0282460733219538,0.0253859740940344,0.0239038935279658,0.0236295057043798,0.0242699874633814,0.025722402014899,0.0278348993285559,0.0305360174737637,0.0337347290006723,0.0373559705045623,0.0413694767747351,0.0458017273109495,0.0505906276146164,0.0556797292624689,0.0610535021174609,0.0668093271941299,0.0730430064862243,0.0797474504430374,0.0868289232443554,0.0944234806095404,0.102499876499864,0.110919220826995,0.119700189743373,0.1287415459746,0.138105531813507,0.147569993167387,0.157292164978318,0.167439561436496,0.178128136774202,0.189348019430905,0.20121743145913,0.213737136899072,0.227000800094431,0.241087127978768,0.256025144575796,0.271830813138402,0.288376658424177,0.305424571064447,0.323174040818305,0.341503079555466,0.359957293147991,0.378128078083682,0.395620576060751,0.41280001508037,0.429937065401474,0.446616087639012,0.463334899448423,0.480222422516085,0.497363146524143,0.51481001910456,0.532841507643318,0.55125158023848,0.570005913060466,0.58941778684527,0.609584870837516,0.630513622035227,0.652282357240274,0.674863602189775,0.698367819734486,0.722825326780658,0.748261352688003,0.774701496622279,0.802171473916347,0.830697707416887,0.860306364201902,0.891024533185774,0.922879367861173,0.955898192300439,0.990108860054125,1.02553971477352,1.06221892305818,1.10017544078846,1.13943829256471,1.18003706514595,1.22200127464284,1.26536136229825,1.31014735405688,1.35639038599761,1.40412131593043,1.45337137917925,1.50417257439946,1.55655690054618
