"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"19",1,1000,10,0.0120574456110062,0.00222353575167938,0.00209907463102265,0.00207127183552008,0.00208990131745594,0.00304163710381974,0.00303662459952701,0.00303649963319177,0.00413027929617339,0.0031495092864953,0.00304585382690378
"20",1,1000,100,0.0118087930113266,0.00118300892552416,0.000338336878236388,0.000407572212395677,0.000413826333987697,0.000330695145646288,0.000330754905638766,0.000330467162367724,0.00149033648057659,0.000435309607512358,0.000345207498322323
"21",1,1000,150,0.012308584103396,0.00113968732751804,0.000246632861915369,0.000293237773988773,0.000297840206473555,0.000234871245321353,0.000234619877867984,0.000234604988729538,0.00146055465184799,0.000351345457419794,0.000250777773408862
"22",1,10000,10,0.00209516377850789,0.000403945128796237,0.00034188245653251,0.000374488460064032,0.000378875260252611,0.00033715868158973,0.000337190915898294,0.000337190959701322,0.000343388489299653,0.000337242744213896,0.00033717764330501
"23",1,10000,100,0.00206409293041634,0.000240891643623805,5.95868572191451e-05,8.98429087865901e-05,0.000102337689945445,5.81936112840942e-05,5.81886795705111e-05,5.81892144701858e-05,6.69463863198416e-05,5.81922285385098e-05,5.81895988491876e-05
"24",1,10000,150,0.00217072839769952,0.000234939686732283,4.87084547113359e-05,7.18203699717111e-05,8.16740573522986e-05,4.82458224525277e-05,4.82433724720822e-05,4.82437495255584e-05,5.87782112270995e-05,4.83187584817897e-05,4.82478852472595e-05
"25",123,50,10,0.574632414566035,0.0506681504979716,0.0230606043184515,0.0237648017069355,0.0237258010214682,1.94763078460555,617.345218020784,353261.562372589,94.2475448457042,31562.7125441453,17720719.6110566
"26",123,50,100,0.752333171237887,0.00883551315457995,0.00347515025638682,0.00418697368137125,0.00418143084600099,0.168764633185899,32.312407797197,10321.1928467162,118.618362029091,25993.2432027369,8138415.65504749
"27",123,50,150,0.812788770954002,0.00719576931360349,0.00247038107279966,0.0031720433268964,0.00316415219220872,0.0922195506215414,18.9765224086879,14928.9200544032,107.937394562694,32901.4237968916,33719089.0231459
"28",123,100,10,0.172434257264277,0.0148665927099177,0.0123164049605531,0.0122110491907317,0.0122040390024911,0.0466143439608704,0.126638333885439,0.947814110835046,0.90413551031162,6.26070925681571,59.5742942933682
"29",123,100,100,0.133533821973623,0.00485150974363983,0.00197188315710027,0.00192456005835463,0.00192267774804223,0.00441759550275842,0.011082291935927,0.0784849499468055,1.01791542611688,7.52831390485569,77.8847093204428
"30",123,100,150,0.136008005756778,0.00447947650477997,0.00139064279719597,0.00139568353476592,0.0013915903504223,0.00306816959679087,0.00995100180254908,0.0991875033353683,1.20428405914636,10.8986251056103,155.688225724649
"31",123,1000,10,0.0163442306825266,0.00226018494855374,0.00204028276310967,0.00207579727517757,0.0020639353784518,0.00319676924880742,0.00319056476349071,0.00319066509897607,0.00430891866441167,0.00329434639419764,0.00320187590548203
"32",123,1000,100,0.0162226312257801,0.00114783712377601,0.000314553682780014,0.000387708166250691,0.00039274155062625,0.000333366296151963,0.000333371068695957,0.000333111881323623,0.00150075906693488,0.000437607187114988,0.00034837870488759
"33",123,1000,150,0.017367134308529,0.00110132288166685,0.000227324940985092,0.000285958714517275,0.0002898789045045,0.000237793073511105,0.000237520926687569,0.000237505522968623,0.00146549358811896,0.000354013070524479,0.000253922938443315
"34",123,10000,10,0.0029263565301473,0.000413072249510706,0.00032876011991781,0.000371454733213539,0.000379330939121533,0.000356443422359315,0.00035646288661069,0.00035646257666495,0.000362842358885309,0.00035641048351426,0.000356448876814708
"35",123,10000,100,0.00272281391271415,0.000233362112231712,5.64671672966911e-05,8.65749975888434e-05,9.90680800892835e-05,5.83634019600667e-05,5.83591425290458e-05,5.83596233850489e-05,6.72093323437967e-05,5.83565237885305e-05,5.83611251025379e-05
"36",123,10000,150,0.0029197941988535,0.000227539667226965,4.66603557034838e-05,6.81044372656125e-05,7.90548518795746e-05,4.83028255150781e-05,4.83005409743703e-05,4.83009356787812e-05,5.88574923964934e-05,4.83741987931243e-05,4.83050055617925e-05
