"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"11",0.5,10000,100,0.00226968712262288,0.00073754823142319,0.000697916253847398,0.000697947212061478,0.000698475383272781,0.000697918372925032,0.000697916007572576,0.000697916273879216,0.000702285160934856,0.000697920520354626,0.000697916399505957
"12",0.5,10000,150,0.00237996408412077,0.000732423684804846,0.000693045979195975,0.000693057302916859,0.000693123360705248,0.000693047011881857,0.000693045810883116,0.000693045991776207,0.000698323515612373,0.000693083068515988,0.000693048044823906
"13",1,50,10,0.493080132635454,0.0662202719442962,0.0360644368063259,0.0380121929130748,0.0380285712918406,1.88098605529407,589.2261176088,333983.57469922,93.8231038706958,31206.7641267641,17433827.8668546
"14",1,50,100,0.612839707420628,0.0149407839880174,0.00652587190761186,0.00599543882558619,0.00598023084469453,0.161461456583794,30.1670160117135,9684.12653706331,118.554836206048,26071.5812787511,8233410.15708632
"15",1,50,150,0.61314081627722,0.0129493782699653,0.00477453195559883,0.00436012944111265,0.00434947340472795,0.091380489938803,17.3419922886473,11945.7176106888,106.272156039767,29720.0826401476,25751872.8916177
"16",1,100,10,0.15657867243781,0.0260084395775539,0.0225926588805303,0.0224471758224185,0.0224393985663959,0.0451672259046786,0.12305058018735,0.915125709008423,0.904014750312912,6.31240930609397,60.2923990044434
"17",1,100,100,0.135670378936537,0.0125747761579146,0.00397554950259473,0.00456552774537495,0.00456617068378437,0.00508647942085931,0.0119343572977435,0.0802420399472413,1.01824516927357,7.51651006457729,77.6570157360274
"18",1,100,150,0.152961568291825,0.0119190033298242,0.00289279428374708,0.00334974722291579,0.00335079528053168,0.00372027935632816,0.0105376399410469,0.101532285165625,1.20943140273895,10.9297887106097,155.883209700533
"19",1,1000,10,0.0217193800647932,0.00540937650372888,0.00391509984116023,0.00491949832295384,0.00492975125060245,0.00369639625622347,0.00369137999129325,0.00369124320267969,0.00478290369398122,0.00380555650818207,0.00370012582130238
"20",1,1000,100,0.0210220021705007,0.00351681809242847,0.000990249921670414,0.00144429118234637,0.00145848281800622,0.000986290148689746,0.000986343842186459,0.000986057107013825,0.0021479726873637,0.00109122573556081,0.00100083112235013
"21",1,1000,150,0.0215473759956747,0.00345521158196372,0.000890973449161808,0.00121747347930978,0.00122990055471962,0.000890059085868446,0.000889828544123442,0.000889811662485885,0.00211207705232573,0.00100616579222603,0.00090583530029749
"22",1,10000,10,0.00393653767277741,0.00117576118618612,0.000997747729642856,0.00110949324583322,0.00111590037509652,0.000991381650636772,0.000991414362652503,0.000991414325992496,0.000997676460624355,0.000991459433245198,0.000991401256309339
"23",1,10000,100,0.00387276426225106,0.000893084905537626,0.000713284371412862,0.000714013470741162,0.000719987114380082,0.000713288677387845,0.000713283878606757,0.000713284412085816,0.000722026514857429,0.000713291041470777,0.000713284707388093
"24",1,10000,150,0.00400376179950185,0.000881124778651985,0.000703438106827782,0.000703531472330447,0.000705211142665632,0.000703440183491957,0.000703437765288566,0.000703438132286018,0.000713983443211523,0.00070351258047669,0.000703442244821355
"25",123,50,10,0.676356785114228,0.0667288162871094,0.037568393989444,0.0387704056761719,0.0387526142714207,1.94460238918342,617.177391042506,353971.650631614,94.003048210935,31295.2343715178,17501853.011197
"26",123,50,100,0.889294119011315,0.014826911825033,0.00645004648310041,0.00589299940341121,0.00588516806422252,0.169246878374344,32.242013069724,10267.8875823088,118.612730140109,26084.8410457981,8240374.60305972
"27",123,50,150,0.899692697557283,0.0127964547701144,0.00473384608850963,0.00433593471120101,0.00431973756330225,0.0926592544585783,18.4997763970105,13754.5043436281,106.186502051128,29625.3366049992,25540437.2558353
"28",123,100,10,0.219925991646937,0.0265738342257429,0.0223470937192728,0.0221373906960234,0.0221219507427891,0.0473363434988771,0.127925003497182,0.956949095328446,0.910144355436548,6.32256529799635,60.3306779061017
"29",123,100,100,0.180296868782768,0.0121314529384122,0.00377151050543165,0.00445884974589413,0.00445648929329672,0.00507954155275449,0.0117322312759886,0.0791152151015923,1.01802944152336,7.512662366509,77.5673616008104
"30",123,100,150,0.207590506852104,0.011594614189546,0.00272956031827127,0.00324809787416,0.00325094787614521,0.00372502937866692,0.0106121502963341,0.100914979986443,1.20826109874844,10.9250207304945,155.837207986279
"31",123,1000,10,0.0284579991429073,0.00546542670689529,0.00380752912819098,0.00482001149702835,0.00481412465988666,0.0038515133980314,0.00384530705272946,0.00384539569970691,0.00496140073722724,0.00395040483281345,0.00385614248284904
"32",123,1000,100,0.0279856426170043,0.00342176155011509,0.000963704629724263,0.00138467022293706,0.00139386576929154,0.000988970856265504,0.000988962167123555,0.000988705639358993,0.00215826628290057,0.00109353365712559,0.00100399679638726
"33",123,1000,150,0.0293508940686186,0.00335326138301437,0.00087042743712863,0.00113878017018868,0.00114960928782527,0.00089304545437266,0.000892794012898861,0.000892776558637093,0.00211704366107,0.00100890394716665,0.000909042907499215
"34",123,10000,10,0.00534323442535274,0.00118256483625708,0.000983209954098781,0.00108681649364747,0.00109719781196071,0.00101062027831315,0.00101064040515911,0.00101063999995725,0.0010170730260935,0.00101058196127359,0.00101062645513954
"35",123,10000,100,0.00526900965488639,0.000883060664738811,0.000710640974110462,0.000713210424268817,0.000717209560808355,0.000713467969454445,0.000713463870696735,0.000713464348396813,0.000722294126751521,0.000713465243952448,0.000713465738766419
"36",123,10000,150,0.00546274116712774,0.000870017074184984,0.000701626765036836,0.000703139026552662,0.000704323243757716,0.00070349673411961,0.000703494472511376,0.000703494857081145,0.000714059851851809,0.000703567625984697,0.000703498897724457
