"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"19",1,1000,10,0.0467590862312849,0.0177738784918462,0.0160345058431459,0.0169978163026415,0.0169990098831883,0.0160158128241072,0.0160107937672115,0.0160105689430878,0.0170992535838556,0.0161314433908729,0.0160173067607314
"20",1,1000,100,0.0475365183856844,0.0147841322522552,0.0132888072665498,0.0132899932012595,0.0132898789838663,0.0132890349853102,0.013289050325225,0.0132887720158817,0.0144709633068669,0.0133961684652692,0.0133038759054265
"21",1,1000,150,0.0477780409607478,0.014672247019042,0.0131898726071513,0.0131901636802378,0.0131897841138679,0.013190037733958,0.0131898902874891,0.0131898653862394,0.014407934542939,0.0133056446221391,0.0132053910589234
"22",1,10000,10,0.0160301126915989,0.0132896230894327,0.0132875389361373,0.0132888848085983,0.0132889770380671,0.0132875043276965,0.0132875390997885,0.0132875387177471,0.0132941058357823,0.0132875555210599,0.0132875263725993
"23",1,10000,100,0.0159953599914341,0.0130122979714154,0.0130120542755458,0.013012067917758,0.0130120763397374,0.01301205801691,0.0130120537839591,0.0130120543108174,0.0130208114157228,0.0130120764830901,0.0130120541471558
"24",1,10000,150,0.0161221626253104,0.0130043116583691,0.0130041388207675,0.0130041330032275,0.0130041443848781,0.0130041408155519,0.0130041385217497,0.0130041388437258,0.0130148264497065,0.0130042113174241,0.0130041429062233
"25",123,50,10,1.04454511330333,0.116582644979117,0.0801979890802642,0.0901334010634443,0.0901319380362949,1.96043374421317,620.747173435563,358521.701432263,94.2840300566467,30707.3242620578,16889910.5366218
"26",123,50,100,1.12988830831002,0.0397159976263354,0.0190970234057997,0.0190480697871591,0.0190414015218551,0.18255357217921,32.3499870935435,10207.5432464943,119.791266384975,26842.7525149394,8843273.65681972
"27",123,50,150,1.21007810834179,0.0371023573844641,0.0170043111161829,0.0169361374952945,0.0169314125754852,0.104733518971838,16.7803351736696,9420.56790025915,102.091124172936,22268.6930189076,7414533.14008272
"28",123,100,10,0.385483530467921,0.0638634699438883,0.046938253075017,0.0561031284756573,0.056101957227228,0.0604137421674511,0.144301808617618,1.01587102374658,0.952939804704631,6.64646031572701,64.0433515272375
"29",123,100,100,0.325561421653483,0.041175133251906,0.0159197320715904,0.018371603502071,0.0183800703745548,0.0174542417801101,0.024120240751918,0.0921685280443563,1.03833607308876,7.54125688784496,77.2210056535554
"30",123,100,150,0.363886464636004,0.0399381707070829,0.0148989736536372,0.0158698216165804,0.0158748600477061,0.0160447911017043,0.0230193779932988,0.11886341713571,1.24666828161989,11.1532422544524,158.026145330386
"31",123,1000,10,0.0626067839582574,0.0178508313652131,0.0159256942998455,0.0167264706172947,0.016718046573856,0.0161709749662253,0.0161647775156398,0.0161647744912872,0.0172771997093797,0.0162764500323943,0.0161734007093855
"32",123,1000,100,0.0624456568727313,0.0147139162270368,0.0132627676189304,0.0132866884303377,0.0132839229075255,0.0132917488016438,0.0132916718834482,0.0132914304650008,0.0144806955831961,0.0133985162078526,0.0133070094203599
"33",123,1000,150,0.0639285747089128,0.0146010722771856,0.013170704924766,0.013188589049883,0.0131872354266739,0.0131932918486325,0.0131931231319063,0.0131930974356211,0.0144129816643561,0.0133086831248742,0.0132088557037941
"34",123,10000,10,0.0176016674131109,0.0133100922242861,0.013274001630007,0.0132854496000431,0.0132852653916155,0.0133065477993462,0.013306570828823,0.0133065700138234,0.0133132578612527,0.0133064868811972,0.0133065567948073
"35",123,10000,100,0.0175841104372205,0.0130127129774037,0.0130094141137491,0.0130109759117321,0.0130111561842342,0.0130122753991776,0.0130122719895305,0.0130122724533414,0.0130210965847886,0.0130122904998935,0.0130122732906468
"36",123,10000,150,0.0177439423856087,0.0130044798380447,0.0130023263286603,0.0130036011152749,0.0130036135551512,0.0130041957301342,0.0130041935608192,0.0130041938995606,0.0130148907298378,0.0130042650416538,0.0130041978617011
