"","cvaR","cnm","cM","partial-data","equal-weight","full-data.large","full-data.AIC","full-data.BIC","optimal-weight","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","CSL-ave-e31","CSL-ave-e32","CSL-ave-e33","CSL-ave-eaa1","CSL-ave-eaa2","CSL-ave-eaa3"
"1",0.5,50,10,0.297684851761313,0.0391403827199326,0.0327429769335128,0.022609785550215,0.0280110984451774,0.0246652568794859,0.755073076245482,121.81174183347,36700.4995601523,44.2661492004822,9697.1626309644,3413148.09330773,0.755072313392386,121.811020458407,36699.7246818774,0.755072313392386,121.811090399221,36700.1851086494
"2",0.5,50,100,0.337694166533502,0.00916352789022157,0.0036419242767323,0.00386513041835617,0.00652600902752369,0.00351482231725191,0.0895016753817468,15.8540331102959,4971.48581845002,55.8087714180967,13765.9542743202,5587397.06944319,0.0895015127336138,15.8540249844598,4971.39699528231,0.0895015127336138,15.8540306636674,4971.39832854799
"3",0.5,50,150,0.375923707164632,0.00803681234467207,0.00266776255318188,0.00283953263244699,0.00499867374519055,0.00257878582735294,0.0597585861564279,21.8332048157647,23567.3998122836,67.9987950469912,28568.8101158893,23149625.249664,0.0597592680471026,21.8330298879745,23566.9813810156,0.0597592680471026,21.833035107805,23566.9884236408
"4",0.5,100,10,0.0956358326861616,0.0164985034632816,0.0155628564273939,0.0133519986619752,0.0182293182918544,0.0140952838526255,0.0221175349312,0.064662125297778,0.559581375315277,0.472014055689,3.23270609606896,32.9179012527394,0.022118022921156,0.0646663280160544,0.559612248579573,0.022118022921156,0.0646662865864894,0.559612915041134
"5",0.5,100,100,0.0829970267841524,0.00823401222188441,0.00219542517873002,0.00232448582509075,0.0042319668558544,0.00288734961579762,0.00306579590401989,0.00869005483561571,0.0821817598827621,0.55582782614749,4.92563988754692,63.8287811512694,0.00306585931116477,0.00869057172525995,0.0821909914723695,0.00306585931116477,0.00869025516430165,0.0821878025384087
"6",0.5,100,150,0.0924541087409703,0.00778138180496521,0.00169190809352475,0.00177623081370942,0.00319704045718882,0.00213683921161771,0.00217986181842278,0.00518006717049587,0.0398203390703026,0.642483802238515,5.94819728056595,72.1931144391065,0.00217985672124657,0.00517915472712785,0.0398024780561563,0.00217985672124657,0.00517933280331514,0.0398055396723789
"7",0.5,1000,10,0.0135612834216757,0.00335834753038173,0.00218715360591932,0.00229865062868559,0.00410706377876998,0.00301785413704219,0.00218819912927542,0.00218731253739865,0.00218711625556254,0.00262712005990354,0.00223273048559628,0.00219216794653899,0.00218819873253819,0.00218731958053204,0.00218712718827008,0.00218819873253819,0.00218731009282415,0.00218711677688629
"8",0.5,1000,100,0.0128277999390068,0.00225635807845491,0.000834475752037239,0.000834899402963554,0.00087597411880622,0.00100326066278629,0.000834822841462685,0.000834512568837303,0.000834488276057048,0.00147296950264471,0.000898386431611639,0.000845344626648906,0.000834817206476764,0.000834507638181481,0.000834483787397674,0.000834817206476764,0.00083451309975194,0.000834487655888329
"9",0.5,1000,150,0.0138062809004641,0.0022038712917837,0.000786216720660945,0.000786216720660945,0.000795306100045569,0.000872745010489591,0.000786218881631212,0.000786258773024808,0.000786208996087838,0.0013747509428229,0.000844694683415345,0.000793501068881118,0.000786217569659171,0.000786257270612257,0.000786207665953922,0.000786217569659171,0.000786258954745214,0.000786208885946204
"10",0.5,10000,10,0.00230417615631013,0.000880233355284057,0.000836767719676901,0.000837582470686413,0.000877924984200672,0.000862700023145726,0.000836768017318668,0.000836767564602561,0.000836767703654619,0.00084187415714027,0.000836810435655166,0.000836776580371126,0.000836767776158741,0.000836764503339308,0.000836768829790897,0.000836767776158741,0.000836767616665928,0.000836767703555929
