"","cvaR","cnm","cM","partial-data","equal-weight","full-data.large","full-data.AIC","full-data.BIC","optimal-weight","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","CSL-ave-e31","CSL-ave-e32","CSL-ave-e33","CSL-ave-eaa1","CSL-ave-eaa2","CSL-ave-eaa3"
"11",0.5,10000,100,0.00108480947105962,0.000292918040507309,0.000267786107473246,0.000267786107473246,0.000267786107473246,0.000267790760799648,0.000267785739461424,0.000267786069606393,0.000267786106804148,0.000268901189822567,0.000267784733009584,0.000267785898046528,0.000267786376608953,0.000267786467057,0.000267785889365312,0.000267786376608953,0.000267786098644809,0.000267786107447331
"12",0.5,10000,150,0.00112294618266945,0.000290056397186328,0.000265499226902958,0.000265499226902958,0.000265499226902958,0.000265483926360497,0.000265499370723261,0.000265499184592527,0.000265499227287912,0.000266524780297228,0.000265507422781847,0.000265498602028887,0.000265500313790299,0.000265499382596648,0.000265500657325211,0.000265500313790299,0.000265499151200704,0.00026549923184743
"13",1,50,10,0.20675747056933,0.0246774065564434,0.0315363110521844,0.0210674643193055,0.0250867429050897,0.0195228541122766,0.0467087128811689,0.135627031618152,1.40054886397316,1.12979150491668,11.0428862829933,181.344745225362,0.0467084518438878,0.135626004009212,1.40053605869131,0.0467084518438878,0.135625988916226,1.40053733055621
"14",1,50,100,0.156426854384198,0.00726136301181662,0.00313561969063747,0.00313245599809432,0.00475835972627868,0.0027847168537426,0.00475997533912566,0.0157019941116071,0.141070601226068,1.05945709934522,9.42921882510478,114.920391589193,0.00475993379357454,0.0157020232720406,0.141070664708012,0.00475993379357454,0.0157020985450625,0.141071422714012
"15",1,50,150,0.206227913592126,0.00682893288686941,0.00221727905662628,0.0023039499525535,0.00374520589277785,0.00206765782259689,0.00354902229444318,0.0122328469451972,0.159279746647187,1.15749355109282,10.0325857040072,119.752764749495,0.00354921679629216,0.0122355554561932,0.159323381948506,0.00354921679629216,0.0122355312404468,0.159324251773809
"16",1,100,10,0.0824718534519035,0.0129267953666834,0.0148480835160949,0.0114778089157693,0.0156404206516833,0.0115607522142814,0.0156920569717149,0.01575556165803,0.0162713681145758,0.0859588188536927,0.103794197111449,0.172141518691155,0.0156921963936936,0.0157556125982135,0.0162715236651795,0.0156921963936936,0.0157554410866983,0.016271354836624
"17",1,100,100,0.0896741631104256,0.00503838126255199,0.0018523505272841,0.00194498337330811,0.00315542574326827,0.00174521540743299,0.00194357398443984,0.00197222230072322,0.00215021909807243,0.097137330112893,0.161476865707444,0.375788199187613,0.00194359319070808,0.00197222869041883,0.00215025246303606,0.00194359319070808,0.00197222263492306,0.00215027243526082
"18",1,100,150,0.0738964802129439,0.00477729314802367,0.00128996278631249,0.00136738160512844,0.00234601768565161,0.00124743196689997,0.00133838497055086,0.00140867623051592,0.001742938832383,0.0968018442784162,0.169333292123486,0.426846919113634,0.00133841910673436,0.00140866053837271,0.00174307271512743,0.00133841910673436,0.0014086466139979,0.00174297209451866
"19",1,1000,10,0.0120574456110062,0.00223241740485348,0.00183755374935543,0.0019658417579353,0.00300939018590176,0.0020482297725531,0.00183746719731383,0.00183764044940205,0.00183755147881733,0.00203122185738273,0.0018514959333289,0.00183678218462826,0.00183745280983845,0.00183764110215287,0.00183755471031991,0.00183745280983845,0.00183764219761724,0.00183755081702315
"20",1,1000,100,0.0118087930113266,0.00124654345350773,0.000415056490025904,0.000422033155785204,0.000598338158511968,0.000464329367846346,0.000415312223947872,0.000415041683064478,0.000415065232140577,0.000706063696977292,0.000427463673821047,0.000416012107240922,0.000415319000645225,0.00041504629449314,0.00041507596574102,0.000415319000645225,0.000415041740944923,0.000415065447971898
"21",1,1000,150,0.0120109369321419,0.00120608574930429,0.000361590724389029,0.000363669581834942,0.000447889227180027,0.000383369463234741,0.000361542467335587,0.000361574439832512,0.000361589364188555,0.000636016032085311,0.000373758897891865,0.000362322562024757,0.000361542714024351,0.000361573643134802,0.000361585857758582,0.000361542714024351,0.000361574617063102,0.000361589409603699
"22",1,10000,10,0.00188706002941693,0.000492355337105811,0.000422681274087752,0.000429426591971747,0.00059703109707637,0.000459501088710334,0.00042266210301115,0.000422681930847371,0.000422681193973067,0.000424554447555493,0.000422726614737081,0.000422680602387149,0.00042267973675242,0.000422692562234448,0.000422683868665814,0.00042267973675242,0.000422681902611423,0.000422681210330649
"23",1,10000,100,0.00185037736194268,0.00035201779279287,0.000275406588517228,0.000275406588517228,0.000275406588517228,0.000275416630469042,0.000275405854884184,0.000275406512367664,0.000275406587207831,0.00027763351448536,0.000275403718717,0.000275406159294838,0.000275407448608287,0.000275408554630252,0.000275407792317531,0.000275407448608287,0.000275406519540167,0.000275406588935898
"24",1,10000,150,0.00196734551095954,0.000348059179998161,0.000270775788101262,0.000270775788101262,0.000270775788101262,0.00027074186408593,0.000270776078873405,0.00027077570463608,0.00027077578889382,0.000272827191489094,0.000270792201753031,0.000270774534261946,0.000270776249762051,0.000270775339823421,0.00027077542480639,0.000270776249762051,0.000270775751107517,0.000270775790437423
"25",123,50,10,0.291167610131889,0.0257358105443062,0.0319541784345274,3.26635463657274,0.0247716719101115,0.0196973378659761,0.0497966601154217,0.151731583078568,1.62231986637989,1.54034619531312,15.2511366480091,247.457100251062,0.0497959680453439,0.151727662973341,1.62227167502335,0.0497959680453439,0.151727279492229,1.62226922336817
"26",123,50,100,0.227783761078487,0.00713768690638203,0.00303834259369164,3.24798505019161,0.00458006198851486,0.00281753388847394,0.0047585178382569,0.0162892043997052,0.148282699898698,1.57923934995316,14.0696552818922,171.410585240605,0.00475851392576979,0.0162895083316797,0.148287544344578,0.00475851392576979,0.0162891374559842,0.148282922681332
"27",123,50,150,0.301604935561362,0.00676980986594731,0.00215154370551175,3.25075317664916,0.00348523727797798,0.00209582218345105,0.00358494794390192,0.0127476082841008,0.177203491966339,1.72175230959886,14.9391582100212,177.980756321818,0.00358508628075684,0.0127498520456215,0.177240624887669,0.00358508628075684,0.0127495746510503,0.177232870198723
"28",123,100,10,0.116655526687066,0.0133508611021987,0.0149068488893533,3.26647336307378,0.0156179435302181,0.0115187644467498,0.0162457445226297,0.0166022032486762,0.0169705280594222,0.111491962383387,0.140776651322396,0.228103996798332,0.0162459291598726,0.016602211485629,0.0169708873832708,0.0162459291598726,0.0166021348906054,0.0169705938177535
"29",123,100,100,0.12596947345515,0.00494207001594308,0.00174654477896972,3.247547506535,0.00298069433961933,0.00173574699441663,0.00194646613621829,0.00197935139204371,0.0021485553796901,0.143079248715134,0.239389933458829,0.555901715634031,0.00194650677879441,0.00197934273381451,0.00214863800991614,0.00194650677879441,0.00197934856071827,0.00214864862498237
"30",123,100,150,0.101841109633883,0.004647615110992,0.00123436657359104,3.24337102490045,0.00218207913705574,0.00125124919604508,0.00132192806104799,0.00140612594869665,0.00177317034276737,0.143318443177272,0.252193607093739,0.634115329580069,0.00132190246381132,0.00140607583127515,0.00177276397289435,0.00132190246381132,0.00140611131055415,0.00177318991132536
"31",123,1000,10,0.0163442306825266,0.00226863000940622,0.00178553654387669,3.24165374484876,0.00292784263992368,0.00206182882045548,0.00191564753277316,0.00191774383334201,0.00191744972650904,0.00217169978435353,0.00195329535008579,0.00191510393156207,0.00191565130080199,0.00191775297708478,0.00191747163319984,0.00191565130080199,0.00191774425342025,0.00191744963202303
"32",123,1000,100,0.0162226312257801,0.0012180482296003,0.00040219855758283,3.24904498713105,0.000552798587011702,0.000453803299346398,0.00041590997680873,0.000415732725305672,0.000415733345683208,0.000838307933696846,0.000437026636914163,0.000416591415536418,0.000415914789186453,0.000415732054622907,0.000415737282019544,0.000415914789186453,0.000415733153457215,0.000415733460984582
"33",123,1000,150,0.0171091435486213,0.00117523199501378,0.000352742906041089,3.24570377866927,0.000427001899753121,0.00037757776113575,0.00036248313493027,0.000362560540382596,0.000362571233675052,0.000768635589600638,0.000382566173070315,0.000363425135085083,0.000362482853457111,0.000362558804321728,0.00036257123079246,0.000362482853457111,0.000362561569611188,0.000362571118865094
"34",123,10000,10,0.00267570462931962,0.00049810749051775,0.000415424191312078,3.24858464164982,0.000581662174357025,0.000456497049438077,0.000432643360586621,0.000432682687398253,0.000432681826949919,0.000435164455045629,0.000432905162513585,0.000432680029314778,0.000432661106686243,0.00043270671708174,0.000432703718989828,0.000432661106686243,0.000432682961029074,0.000432681853539199
"35",123,10000,100,0.0024942207595137,0.000347291123593362,0.000274163479914955,3.24720530711758,0.000274163479914955,0.000275214838114585,0.000275429559565788,0.000275430590723833,0.000275430628224246,0.000278751523658487,0.000275447431048967,0.00027542990066896,0.00027543344841827,0.000275429574395595,0.000275432775214088,0.00027543344841827,0.00027543058422541,0.000275430636443877
"36",123,10000,150,0.0026944725789112,0.000343268547198839,0.000269837123453638,3.24670529924332,0.000269837123453638,0.000270727779419976,0.000270824956991892,0.000270824711644479,0.000270824777317048,0.000273907233311649,0.000270865252613057,0.000270823177024151,0.000270825856814849,0.000270822709852588,0.000270823801402481,0.000270825856814849,0.000270824727123499,0.000270824781368183
