"","cvaR","cnm","cM","partial-data","equal-weight","full-data.large","full-data.AIC","full-data.BIC","optimal-weight","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","CSL-ave-e31","CSL-ave-e32","CSL-ave-e33","CSL-ave-eaa1","CSL-ave-eaa2","CSL-ave-eaa3"
"1",0.5,50,10,0.276058764969106,0.0779755911187687,0.0618207187764911,0.0628516177118875,0.0784868952631154,0.0701118410541684,0.0700300319916021,0.120390605333235,0.842798292989151,0.694424481074975,6.6548867368328,112.595406725739,0.0700301627359669,0.120389940469561,0.842791076473038,0.0700301627359669,0.120389576245501,0.842787877224724
"2",0.5,50,100,0.255701362600315,0.0578091313091774,0.046216086779882,0.046216086779882,0.046216086779882,0.0462275051878244,0.0471153547540102,0.053263906126001,0.122860403691642,0.595080610466455,4.97007567972032,63.6242175938575,0.0471154104830562,0.0532640648422229,0.122862760719633,0.0471154104830562,0.0532641409656825,0.122863695752603
"3",0.5,50,150,0.278424093037768,0.0574022472665406,0.0457442118937616,0.0457442118937616,0.0457442118937616,0.0457459804911467,0.0465049498644855,0.050962368572093,0.117062470110803,0.690373087468092,5.68132649917533,67.0565286063557,0.0465049894275375,0.0509620810809241,0.11705630041935,0.0465049894275375,0.0509622741215728,0.117058965291031
"4",0.5,100,10,0.146838597208106,0.0599951421555007,0.0528563196651654,0.0529810439659869,0.0562534177454554,0.0558924005409114,0.0532709896153179,0.0534196795744146,0.0535275666254824,0.0905939600947171,0.100444214382912,0.142047818448791,0.053270977659634,0.0534196078277967,0.0535274099193402,0.053270977659634,0.0534196269315126,0.0535275252954533
"5",0.5,100,100,0.155699813575732,0.0510289719925525,0.0455284064231287,0.0455284064231287,0.0455284064231287,0.0455294927363499,0.0455706223583354,0.0456028729387504,0.0456718560960603,0.0992514878459362,0.136074169090068,0.257611910473431,0.0455706324423591,0.045602882275108,0.0456718505376757,0.0455706324423591,0.0456028597272875,0.0456718260682863
"6",0.5,100,150,0.146366359988643,0.0506049864006752,0.0451661570460037,0.0451661570460037,0.0451661570460037,0.0451669837084792,0.0451895148104716,0.0452267108569468,0.0453796399052495,0.0971845580905125,0.134531249964837,0.254049185684903,0.0451895191151276,0.045226721725957,0.045379664823687,0.0451895191151276,0.0452267119988745,0.0453796472215427
"7",0.5,1000,10,0.053358831997204,0.0454217379999682,0.0453754666399217,0.0453754666399217,0.0453754666399217,0.0453869679306767,0.0453751723646229,0.04537555737477,0.0453754468680182,0.0454850185645218,0.0453854091496284,0.0453749139546538,0.0453751680248849,0.0453755520466242,0.0453754419952602,0.0453751680248849,0.0453755557316312,0.0453754469997274
"8",0.5,1000,100,0.0530895035129179,0.0447936392965374,0.044786168141089,0.044786168141089,0.044786168141089,0.0447860472242278,0.0447862394917077,0.0447861759246881,0.044786169293528,0.0449451760377485,0.0447939135958118,0.0447866210859774,0.0447862404362595,0.0447861770540133,0.0447861700260262,0.0447862404362595,0.0447861756054983,0.0447861693167919
"9",0.5,1000,150,0.0533547891181067,0.0447481667840218,0.0447425110443657,0.0447425110443657,0.0447425110443657,0.0447425125016714,0.044742508766233,0.0447425050076082,0.0447425109924838,0.0448899630585715,0.0447488587064636,0.0447429470601579,0.0447425106393551,0.044742506927738,0.0447425127327565,0.0447425106393551,0.0447425053824823,0.0447425109276768
"10",0.5,10000,10,0.0455226875266365,0.0447978282744255,0.0447975576260489,0.0447975576260489,0.0447975576260489,0.0447978081973209,0.0447975496633659,0.0447975581711797,0.0447975575863652,0.0447987299737541,0.0447975509203954,0.0447975581478234,0.0447975554707438,0.0447975637402966,0.0447975638985077,0.0447975554707438,0.0447975584646551,0.044797557601228
"11",0.5,10000,100,0.0454652860105273,0.0446916843337386,0.0446916869931016,0.0446916869931016,0.0446916869931016,0.044691674600076,0.0446916863401503,0.044691686967703,0.0446916869910039,0.0446929289596759,0.044691688564779,0.0446916869658635,0.0446916856228095,0.0446916860326284,0.0446916861226182,0.0446916856228095,0.04469168690852,0.0446916869910448
"12",0.5,10000,150,0.0455370993852672,0.0447003087941947,0.0447003233759035,0.0447003233759035,0.0447003233759035,0.0447003244880592,0.0447003233369819,0.0447003233117051,0.0447003233753204,0.0447013823731649,0.0447003307374051,0.0447003227319268,0.0447003241249954,0.0447003241188627,0.0447003241598491,0.0447003241249954,0.0447003232422018,0.0447003233789704
"13",1,50,10,0.423408256989224,0.104139429140894,0.077536952291099,0.0817554968874796,0.114050875321081,0.092203947393661,0.0932929890737443,0.187770522115324,1.53793317064434,1.27573884003363,12.4740387149575,210.123394333053,0.0932935155090678,0.187773270261276,1.53797265764131,0.0932935155090678,0.187772562616547,1.5379693695437
"14",1,50,100,0.371490392422261,0.0707797812802355,0.0476447410058153,0.0476447410058153,0.0479392327663312,0.0477787594281211,0.0493580580635938,0.0610019137664209,0.192829412160545,1.10825833448896,9.48947133571772,118.805805993374,0.0493582823608847,0.0610055690010469,0.192875081194078,0.0493582823608847,0.0610054715948423,0.192873754775931
"15",1,50,150,0.425358938394113,0.0701364005778319,0.0467176500113922,0.0467176500113922,0.0467176500113922,0.0467201607067354,0.0481603801596148,0.0568553591597102,0.190643496720571,1.27043892267764,10.6644780205697,124.560644960264,0.0481603943506881,0.0568548475180529,0.190636482177861,0.0481603943506881,0.0568550777969887,0.190639495376927
"16",1,100,10,0.22215369760078,0.0766175847863269,0.0602140773606712,0.0615051041802434,0.0763027837325018,0.0687272452929081,0.0610439062994339,0.0612521347164072,0.0615671935842989,0.13327187956088,0.152188887411855,0.22960296645482,0.0610439258273676,0.0612520285532682,0.0615670464813393,0.0610439258273676,0.0612520529037846,0.0615672196015399
"17",1,100,100,0.238198562105722,0.0605095917620069,0.0463274181751418,0.0463274181751418,0.0463274181751418,0.04632563837443,0.0464130711141423,0.0464647684082607,0.0466144967767368,0.14834275101654,0.218187719347819,0.449554762163633,0.0464131032757458,0.0464647610306391,0.0466144786373648,0.0464131032757458,0.0464647315621276,0.0466144652273055
"18",1,100,150,0.224523051420166,0.0597191696201621,0.0456816425232366,0.0456816425232366,0.0456816425232366,0.0456805841629905,0.0457278045654103,0.0458008353325344,0.0461136786402227,0.145569739051184,0.218638603477501,0.459181945219818,0.0457277953693158,0.0458008469122196,0.0461137661097211,0.0457277953693158,0.0458008272058512,0.046113665391013
"19",1,1000,10,0.0617434461438615,0.0463947860614346,0.0461519896961238,0.0461519896961238,0.0461519896961238,0.0462292416627956,0.0461515018196771,0.0461521432345484,0.0461519603189958,0.0463590227275384,0.0461698852910099,0.0461509753928518,0.0461515059815209,0.0461521502524273,0.0461519660294536,0.0461515059815209,0.0461521453863442,0.0461519604738198
"20",1,1000,100,0.0618937613707864,0.0449624162162632,0.0448638392341167,0.0448638392341167,0.0448638392341167,0.0448636869413437,0.0448640147833001,0.0448638446058535,0.0448638437005736,0.0451683784244012,0.0448781392618559,0.044864758492377,0.0448640153879638,0.0448638467097421,0.0448638444312074,0.0448640153879638,0.0448638447682757,0.0448638436529812
"21",1,1000,150,0.0622176976397246,0.0448813106180506,0.0447933940146594,0.0447933940146594,0.0447933940146594,0.0447933375069861,0.0447933778989789,0.0447933804030292,0.0447933936192256,0.0450778429319816,0.0448056987666771,0.0447942324812062,0.0447933847231525,0.0447933872349072,0.0447934006673424,0.0447933847231525,0.0447933807984499,0.0447933936296046
"22",1,10000,10,0.0462752484579963,0.0448769106812797,0.0448764267511108,0.0448764267511108,0.0448764267511108,0.0448770103735984,0.0448764095748061,0.0448764277094503,0.0448764266714882,0.0448785979602253,0.04487643179273,0.0448764272774371,0.0448764183960389,0.0448764361964389,0.0448764350308035,0.0448764183960389,0.0448764278150599,0.0448764266966356
"23",1,10000,100,0.0461785493456109,0.0446993408755289,0.0446993448023994,0.0446993448023994,0.0446993448023994,0.0446993349125018,0.0446993436691864,0.0446993447421111,0.0446993447991286,0.0447017143208035,0.0446993458633557,0.0446993446270396,0.0446993429653501,0.0446993446551283,0.0446993440787161,0.0446993429653501,0.0446993446379485,0.0446993447979735
"24",1,10000,150,0.04631441687499,0.0447055965901414,0.0447056222905796,0.0447056222905796,0.0447056222905796,0.0447056237812896,0.0447056223351461,0.044705622176765,0.0447056222901105,0.0447076812558241,0.044705637688582,0.0447056209897981,0.0447056239861342,0.0447056237405717,0.0447056231797171,0.0447056239861342,0.0447056220944693,0.0447056222990851
"25",123,50,10,0.535976315701904,0.104264723147295,0.0778340962399237,1.62869717426804,0.111896917587724,0.0911571653037621,0.0965582471950065,0.206326449422666,1.81088517449544,1.69916219698545,16.8819100037793,280.457933533644,0.0965587206423843,0.206331359942845,1.81095580899523,0.0965587206423843,0.206330932592574,1.81095196617563
"26",123,50,100,0.454476254956136,0.069774752726067,0.0475963757910208,1.62611264635766,0.0477436514723528,0.0477598454538956,0.0493446478608181,0.061636341558714,0.199898213578403,1.61459132590106,13.9679283931822,173.23372856674,0.0493448399474493,0.0616389447660115,0.199928648182958,0.0493448399474493,0.0616385959121966,0.199923256303781
"27",123,50,150,0.546625294977728,0.0689630358009676,0.0466734660455129,1.62951982242222,0.0467027653514941,0.0467683475017013,0.048197970070212,0.0572653028162647,0.204135481211675,1.83644818061262,15.558505940035,181.390870316197,0.0481980016975317,0.0572646342683365,0.204125894964963,0.0481980016975317,0.0572648036877202,0.204128449006766
"28",123,100,10,0.285588276933573,0.076528580396122,0.060308295031172,1.62808718591409,0.0743501907265158,0.0679210670809149,0.0615705089697678,0.0620373507470268,0.0622369878945508,0.15871761307561,0.189050374435107,0.286521045990236,0.0615705410627821,0.0620372109358422,0.0622370036260902,0.0615705410627821,0.0620372627901953,0.062237092708799
"29",123,100,100,0.308901831432004,0.0598580708843539,0.046243441821215,1.62525060807755,0.046243441821215,0.0463088547862034,0.0464098579556471,0.0464667939830357,0.0466058693250112,0.194949901339701,0.297394983941757,0.633479532530229,0.0464098515618566,0.0464667925590634,0.0466058177656189,0.0464098515618566,0.0464667606433031,0.0466058052951605
"30",123,100,150,0.277377121321008,0.0587260519264446,0.045637694740684,1.62365501141301,0.045637694740684,0.0456641473924171,0.0457092059672803,0.0457957284942221,0.0461417507683404,0.192314104518187,0.301371552002679,0.661416004703928,0.0457092008945893,0.0457956093020532,0.0461407915850015,0.0457092008945893,0.045795699670394,0.0461416444292571
"31",123,1000,10,0.071287012689989,0.0465276713247408,0.0460956566293326,1.62104675642272,0.0460956566293326,0.0462521703266087,0.0462321232161442,0.0462345717476108,0.0462342059298043,0.0465046665094503,0.0462737226769193,0.0462317749598834,0.0462321285675879,0.0462345868698173,0.0462342164722143,0.0462321285675879,0.0462345746812438,0.0462342060114778
"32",123,1000,100,0.0707273404671565,0.0449658997822954,0.0448519983725276,1.6259485795798,0.0448519983725276,0.044862189476527,0.0448642825286208,0.0448642037674131,0.0448641797776838,0.0453002414583139,0.0448877040713423,0.0448649734383492,0.0448642881423705,0.0448642096141135,0.0448641864730935,0.0448642881423705,0.0448642042322033,0.0448641798618671
"33",123,1000,150,0.0710703929196798,0.0448843692158499,0.0447852927424922,1.62447268584866,0.0447852927424922,0.0447934087603372,0.0447944127406323,0.0447944573556267,0.0447944659827863,0.0452102739941994,0.0448145335938425,0.0447954664278123,0.0447944208319345,0.0447944662725098,0.0447944745468516,0.0447944208319345,0.0447944576210594,0.0447944660334434
"34",123,10000,10,0.0470297232555709,0.0448866043112967,0.0448709310101644,1.62563100997,0.0448709310101644,0.0448829606688326,0.0448860996468366,0.0448861362598335,0.0448861351110258,0.0448889427622349,0.0448863124977066,0.0448861346589703,0.0448861035719085,0.0448861412752283,0.044886145162429,0.0448861035719085,0.0448861363230308,0.0448861351273495
"35",123,10000,100,0.0468912762540656,0.0446994106036018,0.044698079093004,1.62518092614233,0.044698079093004,0.0446990590740056,0.0446993968757944,0.0446993982565188,0.04469939827517,0.0447028708775203,0.0446994200952887,0.0446993978274515,0.0446993964235568,0.0446993976497825,0.0446993964814683,0.0446993964235568,0.0446993982956452,0.0446993982738937
"36",123,10000,150,0.0470924296062834,0.04470565105451,0.0447046990541205,1.62500078281369,0.0447046990541205,0.0447055771126804,0.0447056724601205,0.0447056724242505,0.0447056725224565,0.0447087603881063,0.0447057114401539,0.0447056709095415,0.0447056734005462,0.0447056744107907,0.0447056739596198,0.0447056734005462,0.044705672350025,0.0447056725277073
