"","cvaR","cnm","cM","partial-data","equal-weight","full-data.large","full-data.AIC","full-data.BIC","optimal-weight","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","CSL-ave-e31","CSL-ave-e32","CSL-ave-e33","CSL-ave-eaa1","CSL-ave-eaa2","CSL-ave-eaa3"
"1",0.5,50,10,0.500744396109848,0.0723252446554632,0.0458036164972192,0.0495696067701535,0.0775354284384292,0.0602837007849372,0.792031451039672,127.88843499425,40020.5629984893,45.6694676114861,10147.4431982758,3612046.97905702,0.792034353011601,127.889004018178,40020.209444819,0.792034353011601,127.889160051843,40020.7865282988
"2",0.5,50,100,0.529675688389444,0.027736332882242,0.0159591502657125,0.0159699869104849,0.0167889489908418,0.0160190229730841,0.103758938851912,15.9948074292608,4827.32847101121,57.0913512851828,14433.1263105464,6104760.27637742,0.103756933041445,15.99412376666,4827.06456615924,0.103756933041445,15.9941145844071,4827.06229363604
"3",0.5,50,150,0.577427266285447,0.0259839721548646,0.0149898539137629,0.0149947961404491,0.0151673873065724,0.0149852380369484,0.07492617204671,25.0833076309539,27966.566169313,69.7076856874789,30013.7398028702,25946176.9190294,0.0749257556227444,25.0829908340971,27966.0389932292,0.0749257556227444,25.0829851783899,27966.3078269728
"4",0.5,100,10,0.188500249653286,0.0419867385983486,0.0283021072848172,0.0298891254673722,0.0472539237483119,0.0388619966065503,0.0350108071945452,0.0799435857955554,0.603754240595235,0.499586599066731,3.42105867014648,35.8279150430312,0.0350115014694807,0.0799464205392095,0.603771008286712,0.0350115014694807,0.0799458442639471,0.603767633355395
"5",0.5,100,100,0.178855039478654,0.0280303053934179,0.0145288180563899,0.0145288180563899,0.0145816839903209,0.0150660328636995,0.0154418009859456,0.0212677293543225,0.0984068667107196,0.588121177285709,5.1452173408296,66.6015537755136,0.0154417740632468,0.0212664133978351,0.0983901014566173,0.0154417740632468,0.0212667597446215,0.0983924108543675
"6",0.5,100,150,0.182779185834868,0.0273235863485251,0.0139901603994473,0.0139901603994473,0.0139901603994473,0.0140898782554161,0.0144957253213853,0.0176291123780092,0.0540862657223673,0.662272177928032,6.0492131542904,73.9471695448657,0.0144957027707482,0.0176294651448549,0.0540854636068931,0.0144957027707482,0.017630009437517,0.0540912676357793
"7",0.5,1000,10,0.0304183699779021,0.0148814705468189,0.0145092502606951,0.0145092502606951,0.0145678544219373,0.0147046381790286,0.0145100053248214,0.0145095095569321,0.014509181796108,0.014956027921219,0.0145586010034237,0.0145138830364183,0.0145100073714664,0.0145095054724214,0.0145091785666833,0.0145100073714664,0.0145095051165778,0.0145091820740331
"8",0.5,1000,100,0.0299112835489131,0.0133889790945668,0.0131367128797572,0.0131367128797572,0.0131367128797572,0.0131368379152786,0.013137107925437,0.0131367442123134,0.0131367259866224,0.0137974032368031,0.0132036575413389,0.0131477953041463,0.0131371032051152,0.0131367396169189,0.0131367214907048,0.0131371032051152,0.0131367442668859,0.0131367257629456
"9",0.5,1000,150,0.0304760403489935,0.0133376133729395,0.0130861679751316,0.0130861679751316,0.0130861679751316,0.0130862595456336,0.0130861797535263,0.0130862001419501,0.0130861634847341,0.0136878827484927,0.0131458331418218,0.0130935559234589,0.0130861754592232,0.0130861949642766,0.0130861582195257,0.0130861754592232,0.0130861993561119,0.0130861633553234
"10",0.5,10000,10,0.0145187514716006,0.0131342937497149,0.0131339991968556,0.0131339991968556,0.0131339991968556,0.0131343393349306,0.0131340048805956,0.0131339989153831,0.0131339992172377,0.0131394398339212,0.0131340173926689,0.013134010841071,0.0131340049291126,0.0131339968088332,0.0131340005052036,0.0131340049291126,0.0131339990097883,0.0131339992235999
"11",0.5,10000,100,0.0144951639856665,0.0129966998986724,0.012996664731916,0.012996664731916,0.012996664731916,0.0129966670251382,0.0129966653217603,0.0129966646216729,0.012996664742934,0.0130014452602152,0.012996669889907,0.012996665651471,0.0129966648908489,0.0129966643931513,0.0129966649124925,0.0129966648908489,0.0129966646284695,0.0129966647385074
"12",0.5,10000,150,0.0145715241283567,0.0129937437357381,0.0129937325706477,0.0129937325706477,0.0129937325706477,0.0129937332878618,0.0129937340919119,0.0129937324674573,0.0129937325845911,0.0129982673593342,0.0129937425404497,0.0129937321215196,0.0129937333894135,0.0129937321418632,0.0129937317733998,0.0129937333894135,0.0129937324670351,0.0129937325799238
"13",1,50,10,0.7970552124142,0.113901829633692,0.0778132816432756,0.0786540048152393,0.114050875321081,0.0904089572063867,1.54601763794266,250.035384443568,77168.2614333093,89.9720666497309,19892.8132365782,7054592.22149475,1.54601082143036,250.035324458791,77167.4775451501,1.54601082143036,250.035159897531,77168.4687073291
"14",1,50,100,0.858994240710552,0.0411838802377207,0.0189105547191797,0.0190345155711964,0.0255322289331129,0.0191876736520462,0.192441337964281,31.7566449811268,9709.06484461071,112.806858407383,28282.6951189472,11794710.2332721,0.192433788809891,31.754933376907,9708.56976732146,0.192433788809891,31.7549346229332,9708.57606845075
"15",1,50,150,0.901656142483887,0.0384517915256663,0.0169747105665626,0.0169926537393589,0.0194374453461148,0.0169571295144305,0.134291675147008,47.5494400107306,52456.3067526483,137.542146968331,58604.5515587148,49400918.8348753,0.134280634728557,47.547382038857,52455.7363662852,0.134280634728557,47.5473611929399,52455.7238733445
"16",1,100,10,0.295629228292756,0.0639689667301538,0.0431633141611769,0.0466122779599978,0.0747107616778403,0.0579288719675821,0.0564068322342865,0.144163980048467,1.16641999259786,0.970514957305134,6.66327171981465,69.0672629524409,0.0564078435919253,0.144165119017003,1.16643806501414,0.0564078435919253,0.144165539858377,1.16643529737544
"17",1,100,100,0.265799042871978,0.0422137487936009,0.0160376864320303,0.016049494317346,0.0173191510101953,0.0188444891336739,0.0178244528588322,0.0292803234557694,0.180222152569963,1.14416099998499,10.0887335881297,130.743186602369,0.0178244704528007,0.0292799171481882,0.180216327101688,0.0178244704528007,0.0292801816697029,0.180219631840402
"18",1,100,150,0.294410550636929,0.041292197753289,0.0149993350986223,0.0149993350986223,0.0152730335231988,0.0160689615294383,0.0159925394190456,0.0221353652807327,0.093386326703299,1.30117303637618,11.9746651931204,145.986381760828,0.0159924703863188,0.022135098226008,0.0933674013295947,0.0159924703863188,0.0221355613065858,0.0933733826298537
