"","cvaR","cnm","cM","partial-data","equal-weight","full-data.large","full-data.AIC","full-data.BIC","optimal-weight","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","CSL-ave-e31","CSL-ave-e32","CSL-ave-e33","CSL-ave-eaa1","CSL-ave-eaa2","CSL-ave-eaa3"
"15",1,50,150,0.270887719850579,0.0171067783181907,0.00572891905688713,0.00585740884020541,0.00819865622097962,0.00574831306769682,0.00707704665882255,0.0156898677063432,0.158386208366087,1.16887290382488,10.0889783266012,119.343869855262,0.00707706103633307,0.0156892800152419,0.158363895100275,0.00707706103633307,0.0156894913474398,0.15836561458281
"16",1,100,10,0.119343994109442,0.024874738412334,0.0184702056988326,0.0201391593628201,0.0306335205584688,0.0217675488553426,0.019311590459578,0.019395212146837,0.0198719845665513,0.0896237881128297,0.107581559651827,0.177644014283929,0.0193115576488219,0.0193952420648344,0.0198719644575525,0.0193115576488219,0.0193952267457908,0.0198718749206037
"17",1,100,100,0.127733005127973,0.0138992146470785,0.00536234136310692,0.00542536376430692,0.00677940569885302,0.0057105659797395,0.00545177962083247,0.00548544384822581,0.00565559292828176,0.101522180705564,0.166869015852002,0.384210792714252,0.00545179290108317,0.00548539129485907,0.00565556520220256,0.00545179290108317,0.00548538066759348,0.00565560202356426
"18",1,100,150,0.117001398417688,0.0133512919694482,0.00479170674946968,0.00481979042081214,0.00548259230105851,0.00489752424114848,0.00483915269059061,0.00491004788959008,0.00523939123104677,0.100682313428386,0.17303518344557,0.425738723813908,0.00483914632684933,0.00491006147522644,0.00523947128222654,0.00483914632684933,0.00491007836201327,0.00523951595195263
"19",1,1000,10,0.0201539274214934,0.00643271936056045,0.00532856063810528,0.00540694127788546,0.00698605191052963,0.00587414799036283,0.00532838193613081,0.00532865942578757,0.00532855259795008,0.00552388790157602,0.00534339848016207,0.00532772351665451,0.00532840082881734,0.00532867275693112,0.00532856886743938,0.00532840082881734,0.00532866024747615,0.00532855247678416
"20",1,1000,100,0.0201293054801357,0.00492250886908591,0.00392213503638006,0.00392213503638006,0.00392213503638006,0.0039222974372566,0.00392237102630477,0.00392212436588997,0.00392214282725979,0.0042143654446288,0.00393484705106632,0.00392308650799934,0.00392237187003782,0.0039221278059338,0.00392214369414783,0.00392237187003782,0.00392212552294533,0.00392214283983816
"21",1,1000,150,0.0199925378426906,0.0048641794483107,0.00386730485264176,0.00386730485264176,0.00386730485264176,0.00386735114977426,0.00386726520248733,0.00386728921829537,0.00386730373942017,0.00414263918038929,0.00387940409398438,0.00386807153050084,0.00386726631184134,0.0038672895800398,0.00386730415714045,0.00386726631184134,0.00386728904439625,0.00386730368985655
"22",1,10000,10,0.00536212331114037,0.00393866651861273,0.00392892594531729,0.00392892594531729,0.00392892594531729,0.00393197173270573,0.00392890679048525,0.00392892665791622,0.00392892586459569,0.00393085951199774,0.00392896241266404,0.0039289255746831,0.00392892195079072,0.00392894235500842,0.0039289425145429,0.00392892195079072,0.00392892660009347,0.00392892589647516
"23",1,10000,100,0.00525483374378857,0.00378353774171029,0.00378044108980983,0.00378044108980983,0.00378044108980983,0.00378043666869956,0.0037804402960336,0.00378044101665913,0.00378044108816709,0.00378269030125565,0.0037804390780539,0.00378044072320839,0.00378044105618887,0.00378044207012455,0.00378044093738566,0.00378044105618887,0.00378044079780358,0.00378044109281583
"24",1,10000,150,0.00540456104288263,0.00377937381342739,0.00377661224965179,0.00377661224965179,0.00377661224965179,0.00377660841968579,0.0037766125003292,0.00377661215860159,0.00377661225022784,0.00377865668086981,0.0037766285037561,0.00377661099759548,0.00377661070937688,0.0037766091662476,0.00377661026956652,0.00377661070937688,0.00377661217923148,0.00377661224873921
"25",123,50,10,0.356644247049349,0.041687664246608,0.0355828364760246,2.41593726936268,0.0447926761763221,0.0333406532624722,0.0535197251164231,0.155921004558896,1.63865382944476,1.56437824693375,15.5721219718221,254.546975391486,0.0535201508737425,0.155926916534367,1.63872256497522,0.0535201508737425,0.155926013836713,1.63871494054451
"26",123,50,100,0.281826580503376,0.0174559669473839,0.00655772260577742,2.40508675386506,0.00989286220105912,0.00680320840752763,0.00827246984801944,0.019874578584532,0.151944969062193,1.57204405788337,13.9514908152642,170.400390722002,0.00827246475471655,0.0198741340685846,0.151940261374679,0.00827246475471655,0.0198737809405466,0.151937316187327
